location,districk,neighborhood,room,living_room,area,age,floor,price
İstanbul , Şişli , Fulya Mah.,2,1,20,25,1,13000
İstanbul , Gaziosmanpaşa , Sarıgöl Mah.,2,1,120,8,2,26000
İstanbul , Bağcılar , Kemalpaşa Mah.,2,1,125,20,4,15000
İstanbul , Başakşehir , Altınşehir Mah.,2,1,130,6,4,14000
İstanbul , Beşiktaş , Bebek Mah.,1,1,55,30,1,27500
İstanbul , Üsküdar , Zeynep Kamil Mah.,1,1,55,31,1,30000
İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,85,35,1,23000
İstanbul , Esenyurt , Sultaniye Mah.,2,1,95,7,5,15000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,75,9,-2,17000
İstanbul , Şişli , 19 Mayıs Mah.,3,1,135,30,6,38000
İstanbul , Beşiktaş , Levent Mah.,2,1,130,35,1,65000
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,120,28,4,36000
İstanbul , Maltepe , Feyzullah Mah.,2,1,110,25,3,32000
İstanbul , Kağıthane , Talatpaşa Mah.,2,1,100,21,4,26000
İstanbul , Esenyurt , Cumhuriyet Mah.,1,1,95,5,5,25000
İstanbul , Ataşehir , Atatürk Mah.,2,1,85,6,8,43000
İstanbul , Avcılar , Tahtakale Mah.,1,1,65,13,5,21000
İstanbul , Kadıköy , Kozyatağı Mah.,1,1,65,17,4,38000
İstanbul , Maltepe , Altayçeşme Mah.,3,1,110,22,3,36000
İstanbul , Maltepe , Küçükyalı Mah.,2,1,70,7,1,38500
İstanbul , Beyoğlu , Örnektepe Mah.,2,1,85,1,-1,36000
İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,1,1,55,1,2,20000
İstanbul , Küçükçekmece , Gültepe Mah.,2,1,105,26,3,18000
İstanbul , Üsküdar , Selami Ali Mah.,2,1,92,30,2,25000
İstanbul , Başakşehir , Kayabaşı Mah.,1,1,50,8,-1,17000
İstanbul , Sarıyer , Maden Mah.,1,1,70,25,2,12000
İstanbul , Fatih , Aksaray Mah.,1,1,55,30,3,18000
İstanbul , Fatih , Haseki Sultan Mah.,1,1,65,45,3,15000
İstanbul , Bağcılar , Mahmutbey Mah.,1,1,65,8,4,24000
İstanbul , Bakırköy , Kartaltepe Mah.,3,1,120,45,3,28000
İstanbul , Beyoğlu , Kılıçali Paşa Mah.,2,1,95,45,2,45000
İstanbul , Pendik , Kaynarca Mah.,3,1,150,40,4,25000
İstanbul , Maltepe , Zümrütevler Mah.,3,1,115,25,1,19500
İstanbul , Beyoğlu , Cihangir Mah.,1,1,70,4,3,33000
İstanbul , Beşiktaş , Abbasağa Mah.,1,1,65,30,2,34500
İstanbul , Bağcılar , Mahmutbey Mah.,1,1,90,20,3,12000
İstanbul , Beşiktaş , Ulus Mah.,3,1,130,35,3,72000
İstanbul , Kadıköy , Rasimpaşa Mah.,2,1,80,40,1,30000
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,125,0,2,57000
İstanbul , Başakşehir , Kayabaşı Mah.,2,1,85,13,2,23000
İstanbul , Küçükçekmece , Gültepe Mah.,2,1,90,30,1,19000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,65,35,1,15500
İstanbul , Kadıköy , Göztepe Mah.,3,1,130,7,6,70000
İstanbul , Küçükçekmece , Fatih Mah.,1,1,89,5,6,32500
İstanbul , Sarıyer , Sarıyer Merkez Mah.,2,1,80,37,1,32000
İstanbul , Kadıköy , Merdivenköy Mah.,2,1,85,0,7,48000
İstanbul , Avcılar , Yeşilkent Mah.,2,1,120,18,2,9000
İstanbul , Şişli , 19 Mayıs Mah.,3,1,100,20,4,10000
İstanbul , Beşiktaş , Levazım Mah.,3,1,160,40,3,55000
İstanbul , Fatih , Koca Mustafapaşa Mah.,1,1,60,38,1,14000
İstanbul , Beykoz , Rüzgarlıbahçe Mah.,2,1,90,25,2,25500
İstanbul , Şişli , Duatepe Mah.,2,1,80,38,1,20000
İstanbul , Gaziosmanpaşa , Karadeniz Mah.,1,1,78,10,3,33000
İstanbul , Kadıköy , Fenerbahçe Mah.,2,1,100,9,2,75000
İstanbul , Kadıköy , Feneryolu Mah.,3,1,140,35,4,51000
İstanbul , Ataşehir , İçerenköy Mah.,1,1,55,10,-1,15000
İstanbul , Zeytinburnu , Veliefendi Mah.,2,1,90,27,3,18000
İstanbul , Kartal , Hürriyet Mah.,1,1,66,0,1,22000
İstanbul , Esenyurt , Yeşilkent Mah.,1,1,60,12,8,20000
İstanbul , Fatih , Silivrikapı Mah.,2,1,75,40,3,17500
İstanbul , Çekmeköy , Kirazlıdere Mah.,2,1,90,10,1,20000
İstanbul , Kartal , Cevizli Mah.,2,1,100,2,6,53000
İstanbul , Pendik , Kaynarca Mah.,3,1,165,15,4,50000
İstanbul , Beykoz , Kavacık Mah.,3,1,130,20,1,30000
İstanbul , Beşiktaş , Ulus Mah.,3,1,200,21,5,82000
İstanbul , Bağcılar , Yıldıztepe Mah.,2,1,100,26,2,14500
İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,120,25,1,45000
İstanbul , Fatih , Ayvansaray Mah.,3,1,95,25,1,21000
İstanbul , Bakırköy , Yeşilköy Mah.,3,1,160,35,3,50000
İstanbul , Beyoğlu , Sururi Mehmet Efendi Mah.,1,1,60,45,1,20000
İstanbul , Beşiktaş , Etiler Mah.,1,1,75,8,1,80000
İstanbul , Pendik , Batı Mah.,2,1,90,26,4,20000
İstanbul , Sarıyer , Uskumruköy Mah.,3,1,230,10,3,90000
İstanbul , Ataşehir , Kayışdağı Mah.,2,1,90,6,2,24500
İstanbul , Beyoğlu , Kocatepe Mah.,1,1,60,25,2,26000
İstanbul , Kadıköy , Merdivenköy Mah.,3,1,130,35,5,45000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,2,1,85,0,1,38000
İstanbul , Kağıthane , Sultan Selim Mah.,1,1,40,29,1,14000
İstanbul , Sultanbeyli , Hasanpaşa Mah.,1,1,56,6,4,20500
İstanbul , Beykoz , Kanlıca Mah.,3,1,100,30,5,36000
İstanbul , Çekmeköy , Mehmet Akif Mah.,2,1,80,15,1,25000
İstanbul , Beyoğlu , Hacımimi Mah.,3,1,115,30,1,52000
İstanbul , Üsküdar , Valide-i Atik Mah.,1,1,65,0,1,27000
İstanbul , Avcılar , Ambarlı Mah.,1,1,75,9,1,15000
İstanbul , Kadıköy , Rasimpaşa Mah.,1,1,120,20,3,36000
İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,48,15,1,21500
İstanbul , Esenyurt , Mehmet Akif Ersoy Mah.,2,1,100,4,3,15000
İstanbul , Eyüpsultan , Alibeyköy Mah.,1,1,63,0,3,25000
İstanbul , Şişli , Halide Edip Adıvar Mah.,2,1,95,24,2,28000
İstanbul , Üsküdar , Bulgurlu Mah.,2,1,90,15,1,33000
İstanbul , Bakırköy , Zuhuratbaba Mah.,1,1,60,5,3,37000
İstanbul , Kağıthane , Gürsel Mah.,1,1,55,0,4,25000
İstanbul , Küçükçekmece , Cennet Mah.,2,1,105,26,3,18000
İstanbul , Şişli , Fulya Mah.,1,1,65,7,1,30000
İstanbul , Beşiktaş , Cihannüma Mah.,1,1,85,45,5,35000
İstanbul , Şişli , Cumhuriyet Mah.,1,1,55,16,2,42000
İstanbul , Beşiktaş , Sinanpaşa Mah.,2,1,90,38,4,30000
İstanbul , Beylikdüzü , Yakuplu Mah.,1,1,70,0,2,17000
İstanbul , Beykoz , Göksu Mah.,2,1,85,20,1,25000
İstanbul , Şişli , İnönü Mah.,2,1,100,35,1,16000
İstanbul , Maltepe , Altıntepe Mah.,3,1,120,30,4,32000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,70,1,-2,19000
İstanbul , Fatih , Molla Gürani Mah.,2,1,85,30,1,23000
İstanbul , Fatih , Emin Sinan Mah.,3,1,130,35,2,42000
İstanbul , Kadıköy , Caferağa Mah.,3,1,140,45,1,90000
İstanbul , Güngören , Güven Mah.,2,1,90,35,4,18000
İstanbul , Kadıköy , Erenköy Mah.,2,1,90,13,6,60000
İstanbul , Ataşehir , Kayışdağı Mah.,2,1,65,10,1,22000
İstanbul , Beyoğlu , Gümüşsuyu Mah.,1,1,70,45,3,35000
İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,3,1,115,29,5,17000
İstanbul , Beykoz , Çiğdem Mah.,1,1,70,0,0,15000
İstanbul , Beşiktaş , Gayrettepe Mah.,2,1,80,15,5,60000
İstanbul , Sarıyer , Pınar Mah.,3,1,150,25,2,25000
İstanbul , Sarıyer , Reşitpaşa Mah.,3,1,120,25,1,35000
İstanbul , Esenyurt , Gökevler Mah.,1,1,75,0,1,16000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,2,1,75,35,1,18000
İstanbul , Kağıthane , Talatpaşa Mah.,2,1,100,25,3,17000
İstanbul , Kağıthane , Ortabayır Mah.,2,1,110,7,3,30000
İstanbul , Küçükçekmece , Atatürk Mah.,2,1,100,25,1,14000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,60,4,3,25000
İstanbul , Eyüpsultan , Güzeltepe Mah.,2,1,80,10,1,25000
İstanbul , Beşiktaş , Sinanpaşa Mah.,2,1,90,27,3,30000
İstanbul , Küçükçekmece , Kanarya Mah.,2,1,100,7,3,24000
İstanbul , Kartal , Orhantepe Mah.,1,1,75,15,3,32500
İstanbul , Kağıthane , Talatpaşa Mah.,1,1,70,4,-1,17500
İstanbul , Esenyurt , Orhan Gazi Mah.,2,1,95,6,1,12000
İstanbul , Gaziosmanpaşa , Karadeniz Mah.,2,1,163,10,4,40000
İstanbul , Tuzla , Şifa Mah.,2,1,90,16,2,19500
İstanbul , Beşiktaş , Balmumcu Mah.,2,1,133,35,1,98000
İstanbul , Silivri , Yeni Mah.,2,1,130,0,5,27500
İstanbul , Bakırköy , Şenlikköy Mah.,4,1,225,27,2,78000
İstanbul , Kadıköy , Kozyatağı Mah.,3,1,150,16,5,80000
İstanbul , Esenyurt , Mehterçeşme Mah.,2,1,100,8,3,18000
İstanbul , Kadıköy , Osmanağa Mah.,2,1,100,30,1,27500
İstanbul , Şişli , Merkez Mah.,3,1,140,25,1,35000
İstanbul , Beyoğlu , Tomtom Mah.,1,1,75,33,1,55000
İstanbul , Şişli , Merkez Mah.,3,1,145,45,1,40000
İstanbul , Avcılar , Merkez Mah.,2,1,110,8,3,25000
İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,85,40,5,20000
İstanbul , Kadıköy , Bostancı Mah.,3,1,120,26,3,48000
İstanbul , Şişli , Ergenekon Mah.,2,1,100,45,5,40000
İstanbul , Esenyurt , Pınar Mah.,1,1,95,7,1,12000
İstanbul , Bakırköy , Basınköy Mah.,3,1,150,29,1,52000
İstanbul , Şişli , Gülbahar Mah.,1,1,70,25,1,17000
İstanbul , Kağıthane , Çağlayan Mah.,1,1,50,5,3,22000
İstanbul , Ataşehir , Atatürk Mah.,2,1,95,30,4,38000
İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,3,1,150,26,3,23000
İstanbul , Bayrampaşa , Muratpaşa Mah.,1,1,56,28,1,11000
İstanbul , Şişli , Cumhuriyet Mah.,1,1,70,32,1,20000
İstanbul , Bağcılar , Yenimahalle Mah.,1,1,75,30,2,22500
İstanbul , Maltepe , Küçükyalı Mah.,2,1,80,5,1,42500
İstanbul , Silivri , Yeni Mah.,3,1,126,15,3,26000
İstanbul , Fatih , Haseki Sultan Mah.,1,1,65,40,1,19000
İstanbul , Kağıthane , Ortabayır Mah.,2,1,80,0,-3,35000
İstanbul , Beşiktaş , Arnavutköy Mah.,1,1,75,40,1,33000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,115,35,5,39000
İstanbul , Sarıyer , Reşitpaşa Mah.,3,1,110,20,1,27000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,90,31,-1,23500
İstanbul , Kağıthane , Ortabayır Mah.,2,1,85,25,2,25000
İstanbul , Kağıthane , Harmantepe Mah.,2,1,75,15,2,16500
İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,95,38,3,27000
İstanbul , Beyoğlu , Kuloğlu Mah.,2,1,75,35,3,25000
İstanbul , Beşiktaş , Levent Mah.,1,1,55,25,2,30000
İstanbul , Üsküdar , Mimar Sinan Mah.,2,1,75,7,1,25000
İstanbul , Kağıthane , Hamidiye Mah.,2,1,130,2,8,79999
İstanbul , Küçükçekmece , İstasyon Mah.,2,1,90,15,3,27500
İstanbul , Kağıthane , Seyrantepe Mah.,2,1,120,15,1,23000
İstanbul , Fatih , Koca Mustafapaşa Mah.,1,1,70,40,-1,12000
İstanbul , Şişli , Fulya Mah.,3,1,140,31,2,65000
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,180,34,3,75000
İstanbul , Kartal , Atalar Mah.,2,1,130,30,1,20000
İstanbul , Sarıyer , Zekeriyaköy Mah.,2,1,140,25,1,50000
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,63,25,1,15000
İstanbul , Kartal , Karlıktepe Mah.,2,1,95,26,3,21000
İstanbul , Şişli , Merkez Mah.,2,1,110,5,3,42500
İstanbul , Fatih , Ayvansaray Mah.,2,1,75,25,5,18000
İstanbul , Beykoz , İncirköy Mah.,2,1,130,30,0,19500
İstanbul , Fatih , Şehremini Mah.,1,1,65,36,3,18000
İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,158,0,6,73000
İstanbul , Gaziosmanpaşa , Karadeniz Mah.,1,1,85,10,3,30000
İstanbul , Bakırköy , Şenlikköy Mah.,2,1,110,31,1,38000
İstanbul , Kadıköy , Acıbadem Mah.,3,1,130,25,4,49000
İstanbul , Başakşehir , Kayabaşı Mah.,2,1,68,6,2,18000
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,125,29,4,27000
İstanbul , Ümraniye , Esenkent Mah.,1,1,65,14,1,16000
İstanbul , Üsküdar , Ünalan Mah.,2,1,85,30,1,17000
İstanbul , Sarıyer , Maslak Mah.,2,1,155,8,3,70000
İstanbul , Üsküdar , Küçüksu Mah.,2,1,150,50,3,32000
İstanbul , Beykoz , Merkez Mah.,2,1,85,30,2,19000
İstanbul , Şişli , Ergenekon Mah.,2,1,100,35,1,38500
İstanbul , Üsküdar , Salacak Mah.,2,1,85,0,2,38000
İstanbul , Bağcılar , Demirkapı Mah.,1,1,80,27,3,12500
İstanbul , Şişli , Halide Edip Adıvar Mah.,2,1,95,25,4,21000
İstanbul , Şişli , Cumhuriyet Mah.,2,1,115,8,3,100000
İstanbul , Bahçelievler , Şirinevler Mah.,2,1,85,12,3,28000
İstanbul , Şişli , İnönü Mah.,1,1,55,31,2,28000
İstanbul , Zeytinburnu , Telsiz Mah.,2,1,110,25,4,25000
İstanbul , Güngören , Merkez Mah.,3,1,130,32,1,12000
İstanbul , Ataşehir , İçerenköy Mah.,1,1,65,7,1,26500
İstanbul , Esenyurt , Mehmet Akif Ersoy Mah.,2,1,115,10,7,17000
İstanbul , Şişli , Yayla Mah.,2,1,95,28,3,18000
İstanbul , Ataşehir , Esatpaşa Mah.,3,1,125,8,1,35000
İstanbul , Ataşehir , İçerenköy Mah.,1,1,100,30,6,32000
İstanbul , Üsküdar , Barbaros Mah.,2,1,100,30,-1,27500
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,90,0,4,50000
İstanbul , Esenyurt , Bağlarçeşme Mah.,3,1,138,5,3,20000
İstanbul , Kadıköy , Acıbadem Mah.,2,1,80,1,1,48000
İstanbul , Bahçelievler , Soğanlı Mah.,1,1,70,40,3,14500
İstanbul , Beykoz , Çubuklu Mah.,3,1,110,26,3,30000
İstanbul , Başakşehir , Kayabaşı Mah.,2,1,69,5,4,18000
İstanbul , Eyüpsultan , Karadolap Mah.,2,1,80,8,3,20000
İstanbul , Beyoğlu , Pürtelaş Hasan Efendi Mah.,2,1,120,35,3,50000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,75,9,-1,17500
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,4,1,115,0,5,34500
İstanbul , Şişli , Gülbahar Mah.,2,1,100,15,2,25000
İstanbul , Tuzla , İstasyon Mah.,2,1,100,4,2,29500
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,75,36,1,22000
İstanbul , Kadıköy , Fenerbahçe Mah.,2,1,70,3,1,45000
İstanbul , Şişli , Paşa Mah.,3,1,110,30,5,23000
İstanbul , Şişli , Kuştepe Mah.,1,1,70,4,1,25000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,115,30,1,25000
İstanbul , Silivri , Sancaktepe Mah.,4,1,120,30,0,70000
İstanbul , Arnavutköy , Karlıbayır Mah.,2,1,95,3,1,20500
İstanbul , Ataşehir , İçerenköy Mah.,2,1,100,15,1,20000
İstanbul , Küçükçekmece , Kanarya Mah.,3,1,120,30,5,18000
İstanbul , Ataşehir , Kayışdağı Mah.,1,1,60,10,1,25000
İstanbul , Ümraniye , İstiklal Mah.,2,1,75,10,1,21000
İstanbul , Eyüpsultan , Esentepe Mah.,3,1,120,12,3,24000
İstanbul , Şişli , Halide Edip Adıvar Mah.,2,1,119,25,5,28000
İstanbul , Fatih , Zeyrek Mah.,2,1,70,30,1,20000
İstanbul , Şişli , 19 Mayıs Mah.,3,1,120,30,1,40000
İstanbul , Üsküdar , Ahmediye Mah.,4,1,145,3,4,55000
İstanbul , Üsküdar , Ünalan Mah.,2,1,75,0,1,26500
İstanbul , Gaziosmanpaşa , Karayolları Mah.,3,1,138,15,1,72500
İstanbul , Zeytinburnu , Yenidoğan Mah.,2,1,95,23,4,22000
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,110,15,3,43000
İstanbul , Arnavutköy , Mavigöl Mah.,1,1,80,6,1,21000
İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,85,5,1,18000
İstanbul , Esenyurt , Saadetdere Mah.,2,1,105,5,1,13000
İstanbul , Şişli , Merkez Mah.,3,1,130,40,4,47500
İstanbul , Maltepe , Çınar Mah.,1,1,55,0,1,32000
İstanbul , Pendik , Bahçelievler Mah.,3,1,140,15,2,29999
İstanbul , Esenyurt , Orhan Gazi Mah.,2,1,95,0,4,23000
İstanbul , Bahçelievler , Şirinevler Mah.,2,1,90,35,3,17000
İstanbul , Zeytinburnu , Veliefendi Mah.,1,1,80,25,-1,15000
İstanbul , Avcılar , Merkez Mah.,2,1,85,4,1,25000
İstanbul , Büyükçekmece , Çakmaklı Mah.,3,1,134,16,8,24000
İstanbul , Kağıthane , Harmantepe Mah.,2,1,80,25,1,14000
İstanbul , Sarıyer , Huzur Mah.,3,1,140,2,8,85000
İstanbul , Kağıthane , Çağlayan Mah.,2,1,105,0,3,28500
İstanbul , Bağcılar , Yavuz Selim Mah.,3,1,80,13,8,27500
İstanbul , Küçükçekmece , İstasyon Mah.,3,1,130,30,2,24000
İstanbul , Çekmeköy , Merkez Mah.,2,1,100,13,4,22000
İstanbul , Küçükçekmece , Cumhuriyet Mah.,1,1,60,0,1,18500
İstanbul , Silivri , Piri Mehmet Paşa Mah.,2,1,90,25,3,16000
İstanbul , Büyükçekmece , Atatürk Mah.,2,1,90,35,1,15000
İstanbul , Eyüpsultan , Yeşilpınar Mah.,2,1,65,15,2,17000
İstanbul , Kağıthane , Şirintepe Mah.,2,1,110,30,1,20000
İstanbul , Sultanbeyli , Battalgazi Mah.,2,1,80,4,3,23500
İstanbul , Ümraniye , Cemil Meriç Mah.,1,1,55,0,1,25000
İstanbul , Beyoğlu , Hacıahmet Mah.,1,1,75,15,3,20000
İstanbul , Beykoz , Göztepe Mah.,2,1,85,30,1,60000
İstanbul , Ümraniye , Elmalıkent Mah.,2,1,117,20,0,15000
İstanbul , Beşiktaş , Akat Mah.,2,1,90,45,1,35000
İstanbul , Bahçelievler , Çobançeşme Mah.,4,1,115,0,5,34500
İstanbul , Esenler , Fatih Mah.,3,1,110,30,2,19200
İstanbul , Kağıthane , Seyrantepe Mah.,1,1,60,20,1,15000
İstanbul , Büyükçekmece , Fatih Mah.,3,1,145,30,3,25000
İstanbul , Beşiktaş , Vişnezade Mah.,3,1,155,35,3,50000
İstanbul , Avcılar , Firuzköy Mah.,3,1,115,30,2,15000
İstanbul , Esenyurt , Koza Mah.,1,1,60,2,5,19000
İstanbul , Şişli , Fulya Mah.,3,1,130,30,2,33000
İstanbul , Beyoğlu , Örnektepe Mah.,2,1,75,25,2,22000
İstanbul , Bakırköy , Osmaniye Mah.,2,1,90,40,3,17500
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,75,5,1,20000
İstanbul , Üsküdar , Ferah Mah.,2,1,120,21,3,22000
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,2,1,100,1,7,35000
İstanbul , Kağıthane , Harmantepe Mah.,1,1,90,6,2,19750
İstanbul , Beşiktaş , Türkali Mah.,3,1,115,35,2,40000
İstanbul , Beşiktaş , Türkali Mah.,2,1,100,31,4,26000
İstanbul , Maltepe , İdealtepe Mah.,2,1,100,4,1,23500
İstanbul , Beykoz , Acarlar Mah.,3,1,100,21,2,35000
İstanbul , Esenyurt , Süleymaniye Mah.,2,1,110,6,1,9000
İstanbul , Maltepe , Altıntepe Mah.,2,1,90,8,4,37500
İstanbul , Kağıthane , Yeşilce Mah.,2,1,110,5,-2,17000
İstanbul , Esenyurt , Bağlarçeşme Mah.,3,1,120,0,2,20000
İstanbul , Bağcılar , 100. Yıl Mah.,3,1,210,28,2,65000
İstanbul , Beşiktaş , Yıldız Mah.,1,1,65,15,3,38000
İstanbul , Esenyurt , Fatih Mah.,1,1,90,2,4,13000
İstanbul , Kadıköy , Eğitim Mah.,2,1,90,16,2,36000
İstanbul , Esenyurt , Koza Mah.,1,1,72,5,1,24500
İstanbul , Bahçelievler , Cumhuriyet Mah.,1,1,75,12,3,13000
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,132,0,4,85000
İstanbul , Avcılar , Tahtakale Mah.,3,1,159,5,1,35000
İstanbul , Beykoz , Kavacık Mah.,2,1,75,30,1,35000
İstanbul , Ümraniye , Hekimbaşı Mah.,1,1,65,20,3,10500
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,80,2,3,45000
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,90,25,2,27000
İstanbul , Kağıthane , Nurtepe Mah.,2,1,80,13,-2,20000
İstanbul , Güngören , Mareşal Çakmak Mah.,3,1,120,35,4,22000
İstanbul , Şişli , Teşvikiye Mah.,2,1,120,50,1,75000
İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,2,1,81,13,1,14000
İstanbul , Küçükçekmece , Yarımburgaz Mah.,2,1,95,35,4,15000
İstanbul , Şişli , Cumhuriyet Mah.,1,1,50,12,6,42000
İstanbul , Eyüpsultan , İslambey Mah.,2,1,119,0,2,25000
İstanbul , Gaziosmanpaşa , Fevzi Çakmak Mah.,1,1,70,7,7,32000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,100,5,3,100000
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,95,33,2,27000
İstanbul , Beykoz , Yalıköy Mah.,2,1,110,30,1,37000
İstanbul , Pendik , Yenişehir Mah.,2,1,80,29,4,17000
İstanbul , Üsküdar , Zeynep Kamil Mah.,3,1,160,31,1,29000
İstanbul , Sancaktepe , İnönü Mah.,2,1,105,13,1,26000
İstanbul , Avcılar , Cihangir Mah.,2,1,85,5,3,17500
İstanbul , Beşiktaş , Muradiye Mah.,3,1,150,31,4,100000
İstanbul , Beyoğlu , Tomtom Mah.,1,1,75,51,2,53600
İstanbul , Küçükçekmece , Gültepe Mah.,2,1,80,30,1,16000
İstanbul , Sarıyer , Çamlıtepe Mah.,2,1,85,30,0,10000
İstanbul , Ümraniye , Namık Kemal Mah.,2,1,80,21,1,20000
İstanbul , Bayrampaşa , Altıntepsi Mah.,2,1,80,30,3,15000
İstanbul , Beyoğlu , Gümüşsuyu Mah.,3,1,140,40,4,30000
İstanbul , Kadıköy , Merdivenköy Mah.,2,1,98,38,3,28000
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,85,0,1,45000
İstanbul , Maltepe , Feyzullah Mah.,3,1,135,35,2,45000
İstanbul , Ataşehir , İçerenköy Mah.,3,1,125,30,1,28000
İstanbul , Şişli , Merkez Mah.,2,1,80,40,3,40000
İstanbul , Beylikdüzü , Gürpınar Mah.,3,1,110,0,5,24000
İstanbul , Beyoğlu , Cihangir Mah.,1,1,70,20,1,30000
İstanbul , Esenyurt , Akçaburgaz Mah.,2,1,80,8,1,12000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,55,7,1,25000
İstanbul , Arnavutköy , Yunus Emre Mah.,3,1,135,25,-2,15000
İstanbul , Maltepe , Fındıklı Mah.,2,1,90,8,2,25000
İstanbul , Üsküdar , İcadiye Mah.,1,1,60,0,1,28000
İstanbul , Fatih , Silivrikapı Mah.,1,1,60,40,2,15000
İstanbul , Kartal , Cevizli Mah.,3,1,100,7,1,32000
İstanbul , Şişli , Gülbahar Mah.,1,1,60,12,-1,11000
İstanbul , Bahçelievler , Yenibosna Merkez Mah.,1,1,85,10,3,35000
İstanbul , Bakırköy , Basınköy Mah.,2,1,120,25,1,45000
İstanbul , Beşiktaş , Levent Mah.,1,1,60,35,1,26000
İstanbul , Avcılar , Gümüşpala Mah.,2,1,90,16,3,30000
İstanbul , Beşiktaş , Abbasağa Mah.,2,1,85,50,3,30000
İstanbul , Başakşehir , Altınşehir Mah.,2,1,90,3,1,12000
İstanbul , Gaziosmanpaşa , Karadeniz Mah.,1,1,80,10,3,27000
İstanbul , Şişli , Eskişehir Mah.,2,1,90,5,1,30000
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,80,19,3,25000
İstanbul , Üsküdar , Beylerbeyi Mah.,3,1,130,50,2,60000
İstanbul , Ataşehir , Esatpaşa Mah.,2,1,67,11,3,20000
İstanbul , Sarıyer , Maslak Mah.,1,1,85,12,7,45000
İstanbul , Üsküdar , Murat Reis Mah.,1,1,60,0,1,27000
İstanbul , Avcılar , Merkez Mah.,2,1,90,30,1,13000
İstanbul , Bağcılar , Demirkapı Mah.,3,1,120,27,1,12500
İstanbul , Sarıyer , Zekeriyaköy Mah.,4,1,180,15,1,100000
İstanbul , Fatih , Cerrahpaşa Mah.,3,1,125,40,1,30000
İstanbul , Şişli , Bozkurt Mah.,2,1,130,35,3,50000
İstanbul , Beykoz , Çubuklu Mah.,3,1,100,30,1,20000
İstanbul , Eyüpsultan , Mimar Sinan Mah.,1,1,60,30,1,25000
İstanbul , Üsküdar , Bahçelievler Mah.,4,1,160,30,4,40000
İstanbul , Kadıköy , Osmanağa Mah.,2,1,80,25,3,30000
İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,75,35,1,21000
İstanbul , Kağıthane , Talatpaşa Mah.,2,1,95,24,4,20000
İstanbul , Şişli , Meşrutiyet Mah.,4,1,170,50,2,60000
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,120,24,1,45000
İstanbul , Ümraniye , Çakmak Mah.,1,1,60,8,1,20000
İstanbul , Avcılar , Cihangir Mah.,2,1,120,25,3,20000
İstanbul , Şişli , Teşvikiye Mah.,4,1,200,60,4,90000
İstanbul , Avcılar , Denizköşkler Mah.,2,1,90,28,3,17000
İstanbul , Esenyurt , Necip Fazıl Kısakürek Mah.,2,1,90,10,3,18500
İstanbul , Çekmeköy , Mehmet Akif Mah.,2,1,65,0,1,17000
İstanbul , Avcılar , Ambarlı Mah.,2,1,65,6,1,22000
İstanbul , Kağıthane , Gültepe Mah.,1,1,65,35,1,16000
İstanbul , Beyoğlu , Kuloğlu Mah.,2,1,75,60,5,45000
İstanbul , Sultangazi , Sultançiftliği Mah.,2,1,95,20,1,20000
