location,districk,neighborhood,room,living_room,area,age,floor,price
İstanbul , Fatih , Mevlanakapı Mah.,2,1,90,25,4,20000
İstanbul , Bahçelievler , Fevzi Çakmak Mah.,2,1,90,1,1,25000
İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,110,4,2,30000
İstanbul , Kadıköy , Caferağa Mah.,1,1,70,33,1,28500
İstanbul , Şişli , Mecidiyeköy Mah.,1,0,64,4,2,36000
İstanbul , Şişli , Esentepe Mah.,3,1,228,10,21,250000
İstanbul , Avcılar , Gümüşpala Mah.,2,1,100,24,-2,18000
İstanbul , Sarıyer , Maslak Mah.,5,1,330,10,21,280000
İstanbul , Beşiktaş , Akat Mah.,3,1,105,30,2,65000
İstanbul , Bağcılar , Yenigün Mah.,2,1,100,28,6,16000
İstanbul , Üsküdar , Salacak Mah.,3,1,360,40,0,250000
İstanbul , Şişli , Merkez Mah.,2,1,85,25,1,33000
İstanbul , Beşiktaş , Ortaköy Mah.,5,2,550,29,0,140000
İstanbul , Kadıköy , Osmanağa Mah.,1,0,50,32,5,20000
İstanbul , Ataşehir , Örnek Mah.,1,1,60,0,1,30000
İstanbul , Arnavutköy , Hadımköy Mah.,2,1,75,15,1,13000
İstanbul , Maltepe , İdealtepe Mah.,3,1,100,35,1,30000
İstanbul , Şişli , Merkez Mah.,2,1,120,5,4,55000
İstanbul , Çekmeköy , Alemdağ Mah.,1,1,85,15,1,11000
İstanbul , Başakşehir , Bahçeşehir 1. Kısım Mah.,1,1,66,5,3,23000
İstanbul , Beyoğlu , Kaptanpaşa Mah.,2,1,60,30,3,20000
İstanbul , Esenler , Menderes Mah.,2,1,90,28,1,16000
İstanbul , Şişli , Gülbahar Mah.,2,1,70,30,5,23000
İstanbul , Zeytinburnu , Veliefendi Mah.,2,1,130,28,1,20000
İstanbul , Pendik , Kaynarca Mah.,3,1,137,8,3,51000
İstanbul , Şişli , Eskişehir Mah.,1,1,75,60,7,27500
İstanbul , Sarıyer , Kumköy Mah.,4,2,388,12,0,185000
İstanbul , Kağıthane , Talatpaşa Mah.,1,1,80,25,4,20000
İstanbul , Büyükçekmece , 19 Mayıs Mah.,3,1,140,30,5,16500
İstanbul , Fatih , Şehremini Mah.,3,1,105,45,4,20000
İstanbul , Esenyurt , Çınar Mah.,2,0,85,11,1,12000
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,90,35,1,40000
İstanbul , Beyoğlu , Cihangir Mah.,1,1,70,20,1,30000
İstanbul , Kağıthane , Emniyet Evleri Mah.,3,1,105,35,2,20000
İstanbul , Şile , Çavuş Mah.,4,1,140,15,0,45000
İstanbul , Çekmeköy , Sultançiftliği Mah.,1,1,63,1,1,18000
İstanbul , Beylikdüzü , Gürpınar Mah.,1,1,86,5,6,27500
İstanbul , Beşiktaş , Ortaköy Mah.,2,1,150,21,1,135000
İstanbul , Küçükçekmece , Cumhuriyet Mah.,3,2,180,0,4,32000
İstanbul , Beşiktaş , Yıldız Mah.,2,1,75,50,1,35000
İstanbul , Beyoğlu , Tomtom Mah.,1,1,80,35,5,55000
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,210,8,1,140000
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,130,29,2,25000
İstanbul , Maltepe , Altayçeşme Mah.,2,1,60,8,17,40000
İstanbul , Üsküdar , Murat Reis Mah.,3,1,130,20,3,40000
İstanbul , Sarıyer , Ferahevler Mah.,3,1,250,4,3,180000
İstanbul , Esenyurt , Fatih Mah.,1,1,65,4,1,13500
İstanbul , Esenyurt , Necip Fazıl Kısakürek Mah.,1,1,88,16,3,13000
İstanbul , Ataşehir , Kayışdağı Mah.,1,1,55,5,1,22500
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,85,0,4,52000
İstanbul , Sarıyer , Maslak Mah.,3,1,130,6,13,65000
İstanbul , Bakırköy , Zuhuratbaba Mah.,1,1,50,20,1,25000
İstanbul , Güngören , Tozkoparan Mah.,2,1,100,30,11,20000
İstanbul , Kadıköy , Osmanağa Mah.,1,1,45,31,3,25000
İstanbul , Sarıyer , Ayazağa Mah.,2,1,50,20,6,33000
İstanbul , Şişli , Kuştepe Mah.,2,1,110,20,3,28000
İstanbul , Sarıyer , Maden Mah.,1,1,55,25,1,22000
İstanbul , Beyoğlu , Ömer Avni Mah.,3,1,120,3,2,48000
İstanbul , Avcılar , Cihangir Mah.,1,1,60,0,1,16000
İstanbul , Beykoz , Acarlar Mah.,6,2,650,15,0,435000
İstanbul , Kadıköy , Bostancı Mah.,3,1,85,3,1,45000
İstanbul , Kadıköy , Merdivenköy Mah.,3,1,150,22,1,45000
İstanbul , Fatih , Seyyid Ömer Mah.,2,1,85,35,1,20000
İstanbul , Maltepe , Altıntepe Mah.,2,1,65,0,1,37500
İstanbul , Bağcılar , Demirkapı Mah.,1,1,75,27,1,11000
İstanbul , Fatih , Sümbül Efendi Mah.,2,1,75,40,2,17000
İstanbul , Esenler , Fevzi Çakmak Mah.,2,1,90,25,4,15000
İstanbul , Bahçelievler , Soğanlı Mah.,3,1,130,26,1,29000
İstanbul , Sarıyer , Zekeriyaköy Mah.,3,1,135,25,3,68000
İstanbul , Maltepe , Altıntepe Mah.,1,1,68,7,1,40000
İstanbul , Zeytinburnu , Merkezefendi Mah.,3,1,110,31,2,35000
İstanbul , Sarıyer , Bahçeköy Yeni Mah.,2,1,100,22,5,30000
İstanbul , Şişli , Merkez Mah.,2,1,120,5,21,55000
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,90,40,1,25000
İstanbul , Kağıthane , Seyrantepe Mah.,2,1,90,22,2,30000
İstanbul , Beylikdüzü , Kavaklı Mah.,1,1,80,10,1,12000
İstanbul , Şişli , Bozkurt Mah.,3,1,150,40,3,38000
İstanbul , Şişli , Teşvikiye Mah.,2,1,150,50,6,100000
İstanbul , Kartal , Orhantepe Mah.,2,1,150,14,-1,35000
İstanbul , Kağıthane , Talatpaşa Mah.,2,1,85,4,2,30000
İstanbul , Sarıyer , Zekeriyaköy Mah.,3,1,116,28,1,51000
İstanbul , Şişli , Mecidiyeköy Mah.,1,0,40,15,2,19500
İstanbul , Sarıyer , Zekeriyaköy Mah.,1,1,60,7,3,40000
İstanbul , Avcılar , Merkez Mah.,3,1,130,25,3,19500
İstanbul , Fatih , İskenderpaşa Mah.,3,1,160,63,-1,25000
İstanbul , Sancaktepe , İnönü Mah.,2,1,80,30,1,12000
İstanbul , Pendik , Fevzi Çakmak Mah.,2,1,85,6,9,30000
İstanbul , Küçükçekmece , Kanarya Mah.,1,1,105,27,1,11000
İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,90,40,3,22500
İstanbul , Şişli , Eskişehir Mah.,3,1,150,30,3,34000
İstanbul , Kağıthane , Merkez Mah.,1,1,60,7,-1,20000
İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,70,30,3,22000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,65,30,3,25500
İstanbul , Ataşehir , Küçükbakkalköy Mah.,1,0,40,4,5,22000
İstanbul , Beşiktaş , Vişnezade Mah.,5,1,270,26,3,119000
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,110,28,3,16000
İstanbul , Fatih , Haseki Sultan Mah.,1,1,65,45,3,15000
İstanbul , Silivri , Alibey Mah.,3,1,140,26,3,20000
İstanbul , Arnavutköy , Anadolu Mah.,2,1,85,1,21,18000
İstanbul , Esenyurt , Sultaniye Mah.,2,1,95,7,21,13000
İstanbul , Kadıköy , Osmanağa Mah.,1,0,25,0,5,39999
İstanbul , Bakırköy , Yeşilköy Mah.,4,2,280,16,4,90000
İstanbul , Şişli , Fulya Mah.,2,1,90,35,4,40000
İstanbul , Sultanbeyli , Ahmet Yesevi Mah.,2,1,115,22,5,16000
İstanbul , Küçükçekmece , Gültepe Mah.,2,1,95,26,4,17500
İstanbul , Avcılar , Merkez Mah.,2,1,85,30,5,17000
İstanbul , Beylikdüzü , Kavaklı Mah.,4,1,140,0,3,35000
İstanbul , Avcılar , Tahtakale Mah.,1,1,85,12,11,24000
İstanbul , Gaziosmanpaşa , Kazım Karabekir Mah.,1,1,80,23,1,12000
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,95,30,2,26000
İstanbul , Ataşehir , Barbaros Mah.,1,1,85,8,21,55000
İstanbul , Kağıthane , Nurtepe Mah.,2,1,80,18,4,21000
İstanbul , Küçükçekmece , Yeşilova Mah.,2,1,100,26,5,17000
İstanbul , Üsküdar , Cumhuriyet Mah.,3,1,135,18,4,28000
İstanbul , Kadıköy , Caferağa Mah.,2,1,120,40,1,50000
İstanbul , Bahçelievler , Soğanlı Mah.,2,1,85,26,2,27500
İstanbul , Maltepe , Başıbüyük Mah.,2,1,120,21,5,19000
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,100,1,3,44000
İstanbul , Beykoz , Anadolu Hisarı Mah.,3,1,250,50,0,245000
İstanbul , Beşiktaş , Ortaköy Mah.,4,2,350,21,1,400000
İstanbul , Beyoğlu , Cihangir Mah.,3,1,110,50,2,60000
İstanbul , Avcılar , Denizköşkler Mah.,2,1,85,25,1,12500
İstanbul , Beyoğlu , Hacımimi Mah.,1,1,55,25,3,25000
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,60,10,1,20000
İstanbul , Esenyurt , Yeşilkent Mah.,3,1,128,14,6,25000
İstanbul , Şişli , Cumhuriyet Mah.,1,1,80,31,-1,17000
İstanbul , Sarıyer , Kireçburnu Mah.,4,2,300,25,1,75000
İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,70,24,1,21000
İstanbul , Sultanbeyli , Mehmet Akif Mah.,2,1,100,0,1,25000
İstanbul , Şişli , Gülbahar Mah.,2,1,90,50,2,22000
İstanbul , Sarıyer , Ayazağa Mah.,1,1,69,10,1,35500
İstanbul , Şişli , İnönü Mah.,2,1,80,10,4,35000
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,120,14,3,65000
İstanbul , Şişli , Esentepe Mah.,1,1,150,15,19,240000
İstanbul , Silivri , Alibey Mah.,2,1,100,27,4,15000
İstanbul , Kağıthane , Ortabayır Mah.,2,1,80,22,2,22000
İstanbul , Şişli , Eskişehir Mah.,1,1,60,45,2,16500
İstanbul , Başakşehir , Kayabaşı Mah.,3,1,137,7,14,42500
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,360,4,21,410000
İstanbul , Bahçelievler , Soğanlı Mah.,1,1,70,30,2,17500
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,140,30,4,35000
İstanbul , Üsküdar , Çengelköy Mah.,2,1,85,25,1,40000
İstanbul , Küçükçekmece , Cennet Mah.,3,1,130,28,5,16500
İstanbul , Kadıköy , Rasimpaşa Mah.,3,1,135,40,1,50000
İstanbul , Sarıyer , Ayazağa Mah.,3,1,180,9,9,110000
İstanbul , Beylikdüzü , Yakuplu Mah.,4,2,207,5,3,35000
İstanbul , Esenyurt , Yeşilkent Mah.,1,1,81,3,3,11000
İstanbul , Eyüpsultan , İslambey Mah.,2,1,120,0,-1,19500
İstanbul , Ümraniye , Esenevler Mah.,3,1,160,25,5,35000
İstanbul , Zeytinburnu , Nuripaşa Mah.,2,1,95,30,2,25000
İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,2,1,90,30,1,16500
İstanbul , Arnavutköy , Yunus Emre Mah.,2,1,85,5,1,13500
İstanbul , Bayrampaşa , Orta Mah.,2,1,65,35,3,20000
İstanbul , Fatih , Koca Mustafapaşa Mah.,3,2,100,40,-2,10000
İstanbul , Beykoz , Çamlıbahçe Mah.,3,1,110,25,1,20000
İstanbul , Sarıyer , Huzur Mah.,2,1,148,7,14,70000
İstanbul , Sarıyer , Cumhuriyet Mah.,5,1,230,26,2,35000
İstanbul , Şişli , Fulya Mah.,2,1,90,7,5,37500
İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,96,10,9,60000
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,190,7,2,120000
İstanbul , Kağıthane , Hamidiye Mah.,2,1,110,15,5,26500
İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,160,41,1,43000
İstanbul , Ataşehir , Esatpaşa Mah.,3,1,126,0,1,45000
İstanbul , Beylikdüzü , Gürpınar Mah.,2,1,110,8,-2,23000
İstanbul , Çekmeköy , Kirazlıdere Mah.,1,1,95,0,1,55000
İstanbul , Büyükçekmece , Dizdariye Mah.,2,1,90,28,3,15000
İstanbul , Bahçelievler , Zafer Mah.,1,1,72,12,1,15000
İstanbul , Beykoz , Çubuklu Mah.,2,1,80,2,1,8000
İstanbul , Başakşehir , Bahçeşehir 2. Kısım Mah.,2,1,84,15,3,26000
İstanbul , Maltepe , Zümrütevler Mah.,2,1,75,7,1,22500
İstanbul , Sarıyer , Uskumruköy Mah.,4,1,305,8,0,235000
İstanbul , Beyoğlu , Cihangir Mah.,2,1,120,5,4,60000
İstanbul , Maltepe , Girne Mah.,3,1,130,11,3,39000
İstanbul , Fatih , Seyyid Ömer Mah.,1,1,65,40,1,17000
İstanbul , Esenyurt , Mehterçeşme Mah.,1,1,70,0,1,12500
İstanbul , Şişli , Cumhuriyet Mah.,1,1,90,13,21,58000
İstanbul , Beşiktaş , Türkali Mah.,1,1,60,45,1,40000
İstanbul , Beykoz , Soğuksu Mah.,3,1,185,15,3,69000
İstanbul , Üsküdar , Bulgurlu Mah.,2,1,90,19,2,25000
İstanbul , Esenler , Menderes Mah.,2,1,100,8,1,18000
İstanbul , Bakırköy , Yeşilköy Mah.,3,1,200,32,2,55000
İstanbul , Üsküdar , Zeynep Kamil Mah.,1,1,55,6,1,28000
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,90,10,5,23000
İstanbul , Sarıyer , Rumeli Kavağı Mah.,2,1,75,20,2,28000
İstanbul , Üsküdar , Bulgurlu Mah.,2,1,80,30,3,20000
İstanbul , Fatih , Mevlanakapı Mah.,1,1,75,35,5,16000
İstanbul , Üsküdar , Cumhuriyet Mah.,3,1,130,5,1,45000
İstanbul , Kadıköy , Bostancı Mah.,2,1,100,30,2,45000
İstanbul , Esenyurt , Aşık Veysel Mah.,3,1,145,26,2,23500
İstanbul , Küçükçekmece , Atatürk Mah.,2,1,100,30,-1,10500
İstanbul , Esenyurt , Yeşilkent Mah.,2,1,100,3,1,14000
İstanbul , Bakırköy , Ataköy 3-4-11. Kısım Mah.,2,1,110,30,2,39000
İstanbul , Ataşehir , Esatpaşa Mah.,2,1,70,10,1,25000
İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,1,0,50,10,3,13500
İstanbul , Esenyurt , Örnek Mah.,1,1,70,8,1,13000
İstanbul , Kağıthane , Şirintepe Mah.,3,1,95,8,2,22000
İstanbul , Küçükçekmece , Halkalı Merkez Mah.,2,1,110,22,1,17000
İstanbul , Şişli , Harbiye Mah.,2,1,90,20,2,30000
İstanbul , Kağıthane , Çeliktepe Mah.,1,1,70,31,1,13500
İstanbul , Fatih , Aksaray Mah.,2,1,90,15,3,18000
İstanbul , Avcılar , Merkez Mah.,1,1,75,22,1,10000
İstanbul , Sarıyer , Kireçburnu Mah.,2,1,100,29,1,100000
İstanbul , Beyoğlu , Kuloğlu Mah.,2,1,80,39,5,55000
İstanbul , Şişli , Bozkurt Mah.,1,1,55,100,2,22000
İstanbul , Fatih , Aksaray Mah.,1,1,70,28,1,28000
İstanbul , Sarıyer , Ferahevler Mah.,2,1,120,31,5,36000
İstanbul , Şişli , Merkez Mah.,3,1,145,31,1,45000
İstanbul , Beykoz , Çiğdem Mah.,2,1,80,25,3,21000
İstanbul , Fatih , Seyyid Ömer Mah.,2,1,75,35,3,23000
İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,1,1,60,10,1,15500
İstanbul , Kağıthane , Ortabayır Mah.,1,1,60,24,3,20000
İstanbul , Zeytinburnu , Telsiz Mah.,2,1,100,28,1,25000
İstanbul , Üsküdar , Murat Reis Mah.,2,1,110,35,2,33000
İstanbul , Zeytinburnu , Çırpıcı Mah.,2,1,100,30,3,12000
İstanbul , Ataşehir , Ferhatpaşa Mah.,2,1,110,15,3,20000
İstanbul , Beylikdüzü , Gürpınar Mah.,2,1,100,17,7,20000
İstanbul , Şişli , Merkez Mah.,3,1,120,55,2,40000
İstanbul , Ataşehir , Kayışdağı Mah.,1,1,40,5,3,15000
İstanbul , Şişli , Meşrutiyet Mah.,3,1,130,16,8,49000
İstanbul , Beyoğlu , Ömer Avni Mah.,3,1,120,35,1,45000
İstanbul , Şişli , Fulya Mah.,3,1,105,40,1,42000
İstanbul , Gaziosmanpaşa , Sarıgöl Mah.,2,1,90,5,3,24000
İstanbul , Beykoz , Kavacık Mah.,1,1,60,30,1,14000
İstanbul , Fatih , Derviş Ali Mah.,2,1,70,35,2,12000
İstanbul , Güngören , Tozkoparan Mah.,2,1,85,30,2,15000
İstanbul , Bakırköy , Kartaltepe Mah.,3,1,110,35,3,32000
İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,50,15,5,24000
İstanbul , Beykoz , İshaklı Mah.,3,1,1300,5,1,40000
İstanbul , Bakırköy , Kartaltepe Mah.,1,1,60,11,7,50000
İstanbul , Bakırköy , Yeşilköy Mah.,2,1,109,0,1,62500
İstanbul , Şişli , Halaskargazi Mah.,2,1,265,2,7,150000
İstanbul , Kağıthane , Şirintepe Mah.,1,1,72,15,2,30000
İstanbul , Bahçelievler , Zafer Mah.,2,1,100,16,3,20750
İstanbul , Ataşehir , İçerenköy Mah.,3,1,120,18,3,24500
İstanbul , Ümraniye , Atatürk Mah.,4,1,135,31,3,40000
İstanbul , Şişli , Meşrutiyet Mah.,1,1,78,36,1,22000
İstanbul , Ataşehir , Kayışdağı Mah.,3,1,130,14,21,31000
İstanbul , Sancaktepe , Fatih Mah.,2,1,85,7,1,22000
İstanbul , Ümraniye , Site Mah.,3,1,135,9,7,33000
İstanbul , Silivri , Fener Mah.,2,1,100,16,1,35000
İstanbul , Çekmeköy , Çatalmeşe Mah.,6,1,350,20,0,140000
İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,1,1,67,5,11,17500
İstanbul , Bahçelievler , Cumhuriyet Mah.,3,1,115,10,1,25000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,90,20,7,9000
İstanbul , Şişli , Eskişehir Mah.,1,1,60,15,3,20000
İstanbul , Bakırköy , Şenlikköy Mah.,4,1,220,16,5,120000
İstanbul , Avcılar , Cihangir Mah.,2,1,111,26,2,13000
İstanbul , Üsküdar , Salacak Mah.,2,1,85,0,2,40000
İstanbul , Sarıyer , Tarabya Mah.,3,1,170,25,2,55000
İstanbul , Sancaktepe , Fatih Mah.,4,1,140,5,1,26000
İstanbul , Şişli , Yayla Mah.,1,1,62,15,5,38000
İstanbul , Sarıyer , Ayazağa Mah.,2,1,150,10,5,45000
İstanbul , Esenyurt , Yeşilkent Mah.,1,1,85,9,1,17500
İstanbul , Şişli , Eskişehir Mah.,2,1,90,30,2,33000
İstanbul , Zeytinburnu , Merkezefendi Mah.,3,1,110,31,6,35000
İstanbul , Kadıköy , Rasimpaşa Mah.,1,0,45,35,4,19500
İstanbul , Kağıthane , Harmantepe Mah.,1,1,68,0,1,20000
İstanbul , Beylikdüzü , Dereağzı Mah.,7,1,310,0,0,79000
İstanbul , Beşiktaş , Ulus Mah.,3,1,176,19,3,150000
İstanbul , Bayrampaşa , Terazidere Mah.,1,1,65,22,1,20000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,90,20,5,27500
İstanbul , Şişli , Merkez Mah.,2,1,120,16,2,75000
İstanbul , Beyoğlu , Kılıçali Paşa Mah.,3,1,130,40,1,65000
İstanbul , Fatih , Ayvansaray Mah.,3,1,135,25,1,30000
İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,78,35,1,14000
İstanbul , Beyoğlu , Bostan Mah.,1,1,90,50,21,30000
İstanbul , Sarıyer , Cumhuriyet Mah.,3,1,165,30,1,40000
İstanbul , Kağıthane , Gürsel Mah.,2,0,55,12,1,20000
İstanbul , Kağıthane , Çağlayan Mah.,1,1,50,10,4,41500
İstanbul , Beşiktaş , Akat Mah.,3,1,90,40,-1,33000
İstanbul , Bakırköy , Sakızağacı Mah.,2,1,147,2,3,87500
İstanbul , Fatih , Şehremini Mah.,1,1,60,45,1,14500
İstanbul , Küçükçekmece , Cumhuriyet Mah.,2,1,85,32,2,15000
İstanbul , Kadıköy , Suadiye Mah.,4,1,210,30,4,100000
İstanbul , Şişli , Harbiye Mah.,2,1,95,35,1,35000
İstanbul , Beyoğlu , Cihangir Mah.,1,1,75,60,2,40000
İstanbul , Gaziosmanpaşa , Mevlana Mah.,3,1,125,2,1,30500
İstanbul , Kağıthane , Merkez Mah.,1,1,70,2,1,49000
İstanbul , Büyükçekmece , Mimar Sinan Merkez Mah.,3,1,180,14,2,35000
İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,75,30,1,25000
İstanbul , Fatih , Silivrikapı Mah.,2,1,70,35,1,16500
İstanbul , Şişli , Fulya Mah.,3,1,145,40,3,40000
İstanbul , Sarıyer , Huzur Mah.,1,1,86,9,11,50000
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,1,1,80,5,9,26000
İstanbul , Avcılar , Denizköşkler Mah.,4,1,140,12,5,30000
İstanbul , Kadıköy , Caferağa Mah.,11,1,85,45,6,38000
İstanbul , Esenyurt , Necip Fazıl Kısakürek Mah.,2,1,140,10,20,13000
İstanbul , Sarıyer , Uskumruköy Mah.,5,2,350,25,0,145000
İstanbul , Beykoz , Çubuklu Mah.,5,1,92,12,3,10000
İstanbul , Avcılar , Merkez Mah.,3,1,100,25,7,5000
İstanbul , Fatih , Haseki Sultan Mah.,2,1,100,30,3,25000
İstanbul , Fatih , Seyyid Ömer Mah.,2,1,90,35,2,23000
İstanbul , Ataşehir , İnönü Mah.,1,1,70,11,1,18000
İstanbul , Ümraniye , İnkılap Mah.,3,1,120,25,4,31000
İstanbul , Eyüpsultan , Mithatpaşa Mah.,2,1,110,2,2,45000
İstanbul , Sarıyer , Maslak Mah.,3,1,117,8,14,65000
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,110,29,4,20000
İstanbul , Kadıköy , Koşuyolu Mah.,2,1,90,50,3,32000
İstanbul , Sarıyer , Ayazağa Mah.,3,1,125,25,3,26500
İstanbul , Beyoğlu , Firuzağa Mah.,1,1,70,45,5,50000
İstanbul , Sarıyer , Sarıyer Merkez Mah.,2,1,80,36,1,32000
İstanbul , Şişli , Merkez Mah.,2,1,85,8,-1,40000
İstanbul , Fatih , Mevlanakapı Mah.,1,1,65,35,5,14000
İstanbul , Fatih , Seyyid Ömer Mah.,2,1,80,35,1,20000
İstanbul , Kağıthane , Ortabayır Mah.,1,1,60,1,4,55000
İstanbul , Esenler , Fatih Mah.,1,1,70,5,1,18000
İstanbul , Sarıyer , Kireçburnu Mah.,2,1,85,35,1,30000
İstanbul , Beyoğlu , Yenişehir Mah.,2,1,90,30,2,20000
İstanbul , Esenyurt , Sultaniye Mah.,1,1,80,10,21,18000
İstanbul , Eyüpsultan , Silahtarağa Mah.,1,1,70,7,21,30000
İstanbul , Sarıyer , Sarıyer Merkez Mah.,2,1,110,20,3,28000
İstanbul , Fatih , Seyyid Ömer Mah.,1,1,55,31,-1,12000
İstanbul , Beyoğlu , Yenişehir Mah.,2,1,75,25,3,16000
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,180,0,2,85000
İstanbul , Beyoğlu , Cihangir Mah.,1,1,65,20,-1,19000
İstanbul , Beyoğlu , Yenişehir Mah.,1,1,70,30,5,13000
İstanbul , Küçükçekmece , Fatih Mah.,2,1,85,32,1,20000
İstanbul , Beşiktaş , Bebek Mah.,2,1,110,40,4,135000
İstanbul , Bakırköy , Yeşilköy Mah.,1,0,35,1,5,23000
İstanbul , Ataşehir , Esatpaşa Mah.,3,1,100,0,5,42000
İstanbul , Üsküdar , Mimar Sinan Mah.,1,1,50,40,-1,18000
İstanbul , Beykoz , Kavacık Mah.,3,1,130,16,2,40000
İstanbul , Beykoz , Soğuksu Mah.,1,1,75,21,3,22000
İstanbul , Kadıköy , Göztepe Mah.,1,1,70,8,2,52000
İstanbul , Küçükçekmece , Sultan Murat Mah.,2,1,75,6,1,16500
İstanbul , Ataşehir , Barbaros Mah.,3,1,135,40,4,20000
İstanbul , Bağcılar , Göztepe Mah.,3,1,120,17,2,20000
İstanbul , Fatih , Molla Gürani Mah.,3,1,180,32,3,35000
İstanbul , Maltepe , Zümrütevler Mah.,1,1,65,8,1,37500
İstanbul , Beşiktaş , Etiler Mah.,2,1,90,40,1,37000
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,2,259,12,1,82000
İstanbul , Beşiktaş , Mecidiye Mah.,3,1,120,31,1,45000
İstanbul , Sarıyer , Maslak Mah.,1,1,85,14,21,50000
İstanbul , Şişli , Teşvikiye Mah.,1,1,88,0,1,100000
İstanbul , Şişli , Merkez Mah.,2,1,90,40,1,35000
İstanbul , Sarıyer , Tarabya Mah.,2,1,125,34,2,45000
İstanbul , Küçükçekmece , Yeşilova Mah.,1,1,65,31,3,9000
İstanbul , Küçükçekmece , İnönü Mah.,3,1,120,30,4,20000
İstanbul , Esenler , Menderes Mah.,2,1,95,25,4,15000
İstanbul , Kadıköy , Suadiye Mah.,2,1,110,30,3,49000
İstanbul , Şişli , Harbiye Mah.,3,1,140,35,4,200000
İstanbul , Fatih , Molla Fenari Mah.,1,1,60,5,4,25000
İstanbul , Şişli , Bozkurt Mah.,2,1,120,40,1,30000
İstanbul , Fatih , Balat Mah.,1,1,60,50,1,30000
İstanbul , Esenyurt , Güzelyurt Mah.,1,1,85,9,7,12500
İstanbul , Kağıthane , Ortabayır Mah.,1,1,65,25,1,20000
İstanbul , Beylikdüzü , Barış Mah.,3,1,160,20,4,27000
İstanbul , Esenyurt , Ardıçlı Mah.,1,1,74,2,3,12000
İstanbul , Silivri , Yeni Mah.,3,1,130,5,3,28000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,50,10,-1,18000
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,140,28,2,44000
İstanbul , Esenyurt , İnönü Mah.,2,1,110,10,3,15000
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,100,30,4,36000
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,95,0,3,80000
İstanbul , Esenler , Menderes Mah.,3,1,125,30,4,17000
İstanbul , Ümraniye , Aşağı Dudullu Mah.,3,1,105,6,5,30000
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,3,1,198,10,8,40000
İstanbul , Üsküdar , Ahmediye Mah.,2,1,55,50,1,20000
İstanbul , Ümraniye , Tepeüstü Mah.,2,1,100,18,3,20000
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,150,35,4,30000
İstanbul , Maltepe , Altayçeşme Mah.,3,1,135,25,2,28000
İstanbul , Silivri , Yeni Mah.,1,1,55,1,3,20000
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,60,28,2,27000
İstanbul , Beşiktaş , Balmumcu Mah.,2,1,110,25,2,80000
İstanbul , Sarıyer , Rumeli Hisarı Mah.,2,1,130,40,5,50000
İstanbul , Fatih , Cerrahpaşa Mah.,2,1,90,20,3,22000
İstanbul , Eyüpsultan , Topçular Mah.,1,1,90,5,3,40000
İstanbul , Sancaktepe , Veysel Karani Mah.,2,1,120,20,1,13000
İstanbul , Beykoz , İncirköy Mah.,2,1,100,30,2,25000
İstanbul , Gaziosmanpaşa , Pazariçi Mah.,3,1,170,28,3,23000
İstanbul , Beylikdüzü , Gürpınar Mah.,3,1,180,5,4,35000
İstanbul , Kağıthane , Ortabayır Mah.,2,1,100,5,3,39000
İstanbul , Şişli , Cumhuriyet Mah.,2,1,90,10,4,59000
