list-view-price,left,location,districk,neighborhood,room,living_room,area,age,floor
17.500,Kiralık Daire,İstanbul , Bağcılar , 100. Yıl Mah.,2,1,120,35,2
18.000,Kiralık Daire,İstanbul , Gaziosmanpaşa , Yeni Mahalle Mah.,2,1,90,20,3
54.000,Kiralık Residence,İstanbul , Şişli , Cumhuriyet Mah.,1,1,88,5,14
25.000,Kiralık Daire,İstanbul , Esenyurt , Gökevler Mah.,3,1,140,10,8
33.000,Kiralık Daire,İstanbul , Kartal , Karlıktepe Mah.,1,1,92,5,21
22.500,Kiralık Daire,İstanbul , Kağıthane , Harmantepe Mah.,2,1,95,15,4
16.500,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,1,1,75,32,2
24.500,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,90,20,1
18.000,Kiralık Daire,İstanbul , Üsküdar , Kuzguncuk Mah.,1,1,75,40,-1
20.000,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,1,1,60,15,-1
23.000,Kiralık Daire,İstanbul , Beyoğlu , Kuloğlu Mah.,1,0,45,30,2
28.000,Kiralık Daire,İstanbul , Sancaktepe , Meclis Mah.,2,1,85,1,2
20.000,Kiralık Daire,İstanbul , Üsküdar , Cumhuriyet Mah.,2,1,80,15,2
30.000,Kiralık Daire,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,2,1,75,1,1
16.500,Kiralık Daire,İstanbul , Fatih , Seyyid Ömer Mah.,2,1,75,38,1
23.000,Kiralık Daire,İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,105,30,5
270.000,Kiralık Residence,İstanbul , Beşiktaş , Levazım Mah.,2,1,217,10,7
372.750,Kiralık Villa,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,5,2,450,25,0
35.000,Kiralık Daire,İstanbul , Beyoğlu , Kalyoncu Kulluğu Mah.,3,1,90,60,4
15.000,Kiralık Daire,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,1,1,75,24,1
22.100,Kiralık Daire,İstanbul , Sultanbeyli , Orhangazi Mah.,2,1,100,1,2
17.500,Kiralık Daire,İstanbul , Küçükçekmece , Yeni Mahalle Mah.,2,1,75,6,1
21.000,Kiralık Daire,İstanbul , Fatih , Molla Gürani Mah.,2,1,100,38,5
11.000,Kiralık Daire,İstanbul , Esenyurt , Pınar Mah.,2,1,100,10,4
48.000,Kiralık Daire,İstanbul , Sarıyer , Cumhuriyet Mah.,3,1,140,28,2
30.000,Kiralık Daire,İstanbul , Fatih , Topkapı Mah.,3,1,145,32,1
25.000,Kiralık Daire,İstanbul , Bakırköy , Cevizlik Mah.,2,1,85,40,2
26.000,Kiralık Daire,İstanbul , Pendik , Güzelyalı Mah.,3,1,115,15,2
59.000,Kiralık Daire,İstanbul , Üsküdar , İcadiye Mah.,5,1,180,25,5
180.000,Kiralık Daire,İstanbul , Üsküdar , Salacak Mah.,4,1,300,16,3
20.000,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,1,1,65,35,1
17.500,Kiralık Daire,İstanbul , Esenler , Oruçreis Mah.,2,1,120,34,2
25.000,Kiralık Daire,İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,100,35,1
42.500,Kiralık Daire,İstanbul , Beşiktaş , Gayrettepe Mah.,3,1,140,45,-2
18.000,Kiralık Daire,İstanbul , Şişli , İnönü Mah.,1,1,65,30,-1
32.000,Kiralık Daire,İstanbul , Ataşehir , Kayışdağı Mah.,2,1,70,10,1
21.500,Kiralık Daire,İstanbul , Fatih , Topkapı Mah.,2,1,90,29,2
16.000,Kiralık Daire,İstanbul , Avcılar , Merkez Mah.,1,1,65,2,1
19.000,Kiralık Daire,İstanbul , Avcılar , Cihangir Mah.,2,1,95,7,1
100.000,Kiralık Residence,İstanbul , Şişli , Teşvikiye Mah.,1,1,70,1,1
15.000,Kiralık Daire,İstanbul , Arnavutköy , Hadımköy Mah.,2,1,75,16,3
21.000,Kiralık Daire,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,1,1,60,1,1
15.000,Kiralık Daire,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,1,1,75,24,21
20.000,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,2,1,80,26,2
15.500,Kiralık Daire,İstanbul , Fatih , Seyyid Ömer Mah.,1,1,75,45,1
18.500,Kiralık Daire,İstanbul , Küçükçekmece , Kemalpaşa Mah.,2,1,100,32,5
25.000,Kiralık Daire,İstanbul , Kağıthane , Gürsel Mah.,2,1,75,40,1
21.000,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,2,1,85,12,1
21.000,Kiralık Daire,İstanbul , Kağıthane , Hürriyet Mah.,2,1,90,3,1
9.000,Kiralık Daire,İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,1,0,45,5,3
29.000,Kiralık Daire,İstanbul , Şişli , Duatepe Mah.,2,1,85,30,2
18.000,Kiralık Daire,İstanbul , Fatih , Mevlanakapı Mah.,2,1,85,36,1
37.500,Kiralık Daire,İstanbul , Sarıyer , Cumhuriyet Mah.,2,1,105,26,2
30.000,Kiralık Daire,İstanbul , Şişli , Bozkurt Mah.,3,1,100,45,3
23.000,Kiralık Daire,İstanbul , Bayrampaşa , Yıldırım Mah.,3,1,130,30,1
23.500,Kiralık Daire,İstanbul , Beykoz , Paşabahçe Mah.,1,1,71,30,2
14.500,Kiralık Daire,İstanbul , Şişli , Eskişehir Mah.,1,1,55,35,-1
30.000,Kiralık Daire,İstanbul , Ümraniye , Tatlısu Mah.,1,1,60,2,8
16.500,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,2,1,80,8,3
15.000,Kiralık Daire,İstanbul , Sarıyer , Çamlıtepe Mah.,1,1,80,30,1
33.000,Kiralık Daire,İstanbul , Ataşehir , İçerenköy Mah.,2,1,90,35,9
15.000,Kiralık Daire,İstanbul , Bahçelievler , Hürriyet Mah.,2,1,80,24,1
180.000,Kiralık Daire,İstanbul , Kadıköy , Caddebostan Mah.,5,1,300,30,1
29.000,Kiralık Daire,İstanbul , Beşiktaş , Mecidiye Mah.,2,1,100,35,2
45.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,4,1,180,35,3
17.500,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,85,30,5
50.000,Kiralık Daire,İstanbul , Beyoğlu , Pürtelaş Hasan Efendi Mah.,2,1,100,25,3
62.000,Kiralık Daire,İstanbul , Maltepe , Küçükyalı Mah.,3,1,115,1,3
10.000,Kiralık Daire,İstanbul , Esenyurt , Pınar Mah.,1,1,80,5,21
42.500,Kiralık Daire,İstanbul , Üsküdar , Beylerbeyi Mah.,2,1,117,20,1
17.500,Kiralık Daire,İstanbul , Ümraniye , Çakmak Mah.,1,1,60,15,1
21.000,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,1,1,80,18,3
13.000,Kiralık Daire,İstanbul , Küçükçekmece , Atatürk Mah.,2,1,100,30,2
75.000,Kiralık Daire,İstanbul , Üsküdar , Çengelköy Mah.,3,1,150,1,1
51.500,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,2,1,89,7,5
60.000,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,2,1,120,30,5
8.500,Kiralık Daire,İstanbul , Esenyurt , İnönü Mah.,1,1,75,5,1
66.500,Kiralık Daire,İstanbul , Bakırköy , Kartaltepe Mah.,4,1,185,31,4
25.000,Kiralık Daire,İstanbul , Güngören , Gençosman Mah.,2,1,100,10,3
35.000,Kiralık Daire,İstanbul , Kartal , Esentepe Mah.,2,1,105,5,4
35.000,Kiralık Daire,İstanbul , Bahçelievler , Soğanlı Mah.,3,1,130,25,4
13.500,Kiralık Daire,İstanbul , Eyüpsultan , Yeşilpınar Mah.,1,1,60,15,4
23.000,Kiralık Daire,İstanbul , Üsküdar , Ferah Mah.,2,1,65,11,-1
16.000,Kiralık Daire,İstanbul , Fatih , Hırka-i Şerif Mah.,2,1,85,41,1
30.000,Kiralık Daire,İstanbul , Esenyurt , İncirtepe Mah.,2,1,135,2,3
40.000,Kiralık Daire,İstanbul , Beylikdüzü , Barış Mah.,2,1,115,5,4
19.000,Kiralık Daire,İstanbul , Küçükçekmece , Gültepe Mah.,2,1,85,15,1
26.500,Kiralık Daire,İstanbul , Sancaktepe , Emek Mah.,1,1,68,10,7
450.000,Kiralık Daire,İstanbul , Adalar , Nizam Mah.,3,2,180,23,5
26.000,Kiralık Daire,İstanbul , Ataşehir , İçerenköy Mah.,1,1,90,14,1
43.000,Kiralık Daire,İstanbul , Maltepe , İdealtepe Mah.,3,1,145,23,1
17.000,Kiralık Daire,İstanbul , Sancaktepe , Yenidoğan Mah.,2,1,80,9,1
60.000,Kiralık Daire,İstanbul , Pendik , Doğu Mah.,3,1,143,2,4
80.000,Kiralık Daire,İstanbul , Kağıthane , Hamidiye Mah.,2,1,130,2,7
22.500,Kiralık Daire,İstanbul , Esenyurt , Aşık Veysel Mah.,3,1,128,20,4
35.000,Kiralık Daire,İstanbul , Kartal , Karlıktepe Mah.,2,1,70,1,2
22.000,Kiralık Daire,İstanbul , Çekmeköy , Mehmet Akif Mah.,2,1,105,10,2
29.000,Kiralık Müstakil Ev,İstanbul , Adalar , Maden Mah.,2,1,60,55,1
32.000,Kiralık Daire,İstanbul , Ataşehir , İnönü Mah.,3,1,140,21,3
19.000,Kiralık Daire,İstanbul , Esenyurt , Koza Mah.,3,1,60,13,3
45.000,Kiralık Daire,İstanbul , Pendik , Doğu Mah.,3,1,115,5,7
45.000,Kiralık Daire,İstanbul , Gaziosmanpaşa , Karadeniz Mah.,2,1,125,8,10
15.000,Kiralık Daire,İstanbul , Küçükçekmece , Cumhuriyet Mah.,2,1,95,30,3
40.000,Kiralık Daire,İstanbul , Sancaktepe , Fatih Mah.,3,1,125,1,5
100.000,Kiralık Daire,İstanbul , Kadıköy , Fenerbahçe Mah.,2,1,110,4,1
40.000,Kiralık Daire,İstanbul , Bağcılar , Fevzi Çakmak Mah.,3,1,137,12,7
25.000,Kiralık Daire,İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,95,30,1
35.000,Kiralık Daire,İstanbul , Maltepe , Altayçeşme Mah.,3,5,130,30,3
50.000,Kiralık Daire,İstanbul , Beşiktaş , Ortaköy Mah.,2,1,110,35,1
18.000,Kiralık Daire,İstanbul , Ataşehir , Barbaros Mah.,1,1,45,7,1
220.000,Kiralık Daire,İstanbul , Üsküdar , Kuzguncuk Mah.,2,1,245,40,5
38.000,Kiralık Daire,İstanbul , Sultanbeyli , Hasanpaşa Mah.,3,1,186,6,5
30.500,Kiralık Daire,İstanbul , Pendik , Fevzi Çakmak Mah.,2,1,110,10,2
37.500,Kiralık Daire,İstanbul , Kartal , Yalı Mah.,1,1,70,7,21
30.000,Kiralık Daire,İstanbul , Küçükçekmece , Gültepe Mah.,3,1,120,30,1
55.000,Kiralık Daire,İstanbul , Kağıthane , Merkez Mah.,4,1,220,17,5
145.000,Kiralık Daire,İstanbul , Beykoz , Acarlar Mah.,5,1,380,24,1
15.000,Kiralık Daire,İstanbul , Gaziosmanpaşa , Kazım Karabekir Mah.,2,1,85,24,1
20.000,Kiralık Daire,İstanbul , Kağıthane , Ortabayır Mah.,2,1,85,8,1
50.000,Kiralık Daire,İstanbul , Kadıköy , Kozyatağı Mah.,3,1,125,43,6
55.000,Kiralık Daire,İstanbul , Kadıköy , Göztepe Mah.,3,1,150,25,4
50.000,Kiralık Daire,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,4,2,180,3,5
25.000,Kiralık Daire,İstanbul , Ümraniye , Yamanevler Mah.,2,1,80,12,1
61.000,Kiralık Daire,İstanbul , Sarıyer , Çamlıtepe Mah.,2,1,100,30,-1
36.000,Kiralık Daire,İstanbul , Kartal , Çavuşoğlu Mah.,3,1,120,9,3
30.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,110,25,2
60.000,Kiralık Daire,İstanbul , Kadıköy , Merdivenköy Mah.,3,1,135,11,2
225.000,Kiralık Daire,İstanbul , Beşiktaş , Akat Mah.,4,1,225,26,6
42.000,Kiralık Daire,İstanbul , Maltepe , Aydınevler Mah.,3,1,130,9,4
22.000,Kiralık Daire,İstanbul , Esenler , Nine Hatun Mah.,2,1,95,7,1
26.000,Kiralık Daire,İstanbul , Tuzla , Mimar Sinan Mah.,3,1,115,13,8
110.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,260,35,2
27.000,Kiralık Daire,İstanbul , Çekmeköy , Hamidiye Mah.,2,1,75,10,2
8.000,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,2,1,130,10,-3
105.000,Kiralık Daire,İstanbul , Üsküdar , Altunizade Mah.,4,2,190,26,5
42.000,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,2,1,90,5,1
100.000,Kiralık Daire,İstanbul , Kadıköy , Fenerbahçe Mah.,3,1,140,16,7
23.000,Kiralık Daire,İstanbul , Kağıthane , Gültepe Mah.,3,1,120,5,5
40.000,Kiralık Daire,İstanbul , Üsküdar , Kirazlıtepe Mah.,2,1,100,1,1
72.000,Kiralık Daire,İstanbul , Kadıköy , Erenköy Mah.,2,1,115,1,3
85.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,195,25,1
44.000,Kiralık Daire,İstanbul , Kadıköy , 19 Mayıs Mah.,2,1,82,5,1
85.000,Kiralık Daire,İstanbul , Kadıköy , Feneryolu Mah.,3,1,119,4,5
25.000,Kiralık Residence,İstanbul , Maltepe , Cevizli Mah.,1,0,50,8,7
40.000,Kiralık Daire,İstanbul , Maltepe , Küçükyalı Mah.,2,1,75,1,4
16.000,Kiralık Daire,İstanbul , Kağıthane , Ortabayır Mah.,1,1,65,15,-1
20.000,Kiralık Daire,İstanbul , Beyoğlu , Hacıahmet Mah.,2,1,110,31,1
49.000,Kiralık Residence,İstanbul , Şişli , Yayla Mah.,1,1,62,15,5
30.000,Kiralık Daire,İstanbul , Beylikdüzü , Adnan Kahveci Mah.,4,1,200,25,11
35.000,Kiralık Daire,İstanbul , Başakşehir , Kayabaşı Mah.,2,1,110,3,2
70.000,Kiralık Daire,İstanbul , Üsküdar , Aziz Mahmut Hüdayi Mah.,3,1,165,25,3
25.000,Kiralık Daire,İstanbul , Fatih , Yedikule Mah.,3,1,120,40,1
30.000,Kiralık Daire,İstanbul , Büyükçekmece , Mimar Sinan Merkez Mah.,3,1,125,10,2
42.000,Kiralık Daire,İstanbul , Bağcılar , Kirazlı Mah.,2,1,97,11,2
80.000,Kiralık Daire,İstanbul , Sarıyer , Maden Mah.,4,1,190,4,4
36.000,Kiralık Daire,İstanbul , Küçükçekmece , Cumhuriyet Mah.,3,1,150,1,5
26.000,Kiralık Daire,İstanbul , Avcılar , Tahtakale Mah.,1,1,82,7,3
22.000,Kiralık Daire,İstanbul , Sultanbeyli , Adil Mah.,1,1,65,11,5
57.500,Kiralık Daire,İstanbul , Beşiktaş , Gayrettepe Mah.,4,1,140,47,11
17.500,Kiralık Daire,İstanbul , Başakşehir , Bahçeşehir 2. Kısım Mah.,1,1,64,5,15
130.000,Kiralık Daire,İstanbul , Beşiktaş , Konaklar Mah.,4,1,180,35,5
75.000,Kiralık Daire,İstanbul , Beşiktaş , Mecidiye Mah.,3,1,155,27,5
19.000,Kiralık Daire,İstanbul , Bağcılar , 100. Yıl Mah.,2,1,95,30,2
100.000,Kiralık Residence,İstanbul , Şişli , Fulya Mah.,2,1,145,10,7
36.500,Kiralık Daire,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,100,25,1
85.000,Kiralık Daire,İstanbul , Şişli , Teşvikiye Mah.,4,1,150,35,5
15.500,Kiralık Daire,İstanbul , Esenyurt , Osmangazi Mah.,2,1,90,4,1
26.000,Kiralık Daire,İstanbul , Bayrampaşa , Kartaltepe Mah.,3,1,145,35,3
100.000,Kiralık Villa,İstanbul , Başakşehir , Bahçeşehir 1. Kısım Mah.,6,1,350,25,0
50.000,Kiralık Daire,İstanbul , Beşiktaş , Nisbetiye Mah.,2,1,90,40,1
22.000,Kiralık Daire,İstanbul , Zeytinburnu , Nuripaşa Mah.,2,1,90,29,2
21.000,Kiralık Daire,İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,2,1,104,9,10
30.000,Kiralık Daire,İstanbul , Küçükçekmece , Cennet Mah.,1,1,70,4,1
26.000,Kiralık Daire,İstanbul , Beylikdüzü , Cumhuriyet Mah.,1,1,75,1,7
100.000,Kiralık Daire,İstanbul , Küçükçekmece , Atakent Mah.,3,1,190,1,5
35.000,Kiralık Daire,İstanbul , Beylikdüzü , Adnan Kahveci Mah.,3,1,190,15,6
110.000,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,2,1,140,10,8
25.000,Kiralık Daire,İstanbul , Esenyurt , Yeşilkent Mah.,2,1,101,13,8
39.000,Kiralık Daire,İstanbul , Maltepe , Bağlarbaşı Mah.,2,2,150,25,7
35.000,Kiralık Daire,İstanbul , Şişli , Feriköy Mah.,3,1,120,30,2
90.000,Kiralık Daire,İstanbul , Kadıköy , 19 Mayıs Mah.,3,1,125,4,1
35.000,Kiralık Daire,İstanbul , Bahçelievler , Çobançeşme Mah.,4,1,150,5,4
75.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,125,5,5
17.000,Kiralık Daire,İstanbul , Esenler , Menderes Mah.,2,1,85,8,1
230.000,Kiralık Villa,İstanbul , Sarıyer , Zekeriyaköy Mah.,6,2,500,30,0
40.000,Kiralık Daire,İstanbul , Maltepe , Feyzullah Mah.,2,1,85,1,1
72.500,Kiralık Daire,İstanbul , Sarıyer , Rumeli Hisarı Mah.,3,1,150,31,2
40.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,80,50,13
65.000,Kiralık Daire,İstanbul , Ümraniye , Madenler Mah.,3,1,144,17,6
65.000,Kiralık Daire,İstanbul , Kadıköy , Zühtüpaşa Mah.,3,1,110,19,3
20.000,Kiralık Daire,İstanbul , Küçükçekmece , İnönü Mah.,1,1,60,1,2
32.000,Kiralık Daire,İstanbul , Maltepe , Çınar Mah.,2,1,85,1,-1
64.000,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,2,1,120,34,3
21.000,Kiralık Daire,İstanbul , Pendik , Güllü Bağlar Mah.,1,1,70,8,1
13.000,Kiralık Daire,İstanbul , Esenyurt , Mehmet Akif Ersoy Mah.,2,1,120,7,1
42.000,Kiralık Daire,İstanbul , Kartal , Çavuşoğlu Mah.,3,1,135,22,3
34.000,Kiralık Daire,İstanbul , Kadıköy , Merdivenköy Mah.,3,1,120,35,5
65.000,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,1,1,85,10,3
22.000,Kiralık Daire,İstanbul , Avcılar , Cihangir Mah.,2,1,95,10,21
59.500,Kiralık Daire,İstanbul , Beyoğlu , Pürtelaş Hasan Efendi Mah.,2,0,68,4,3
16.500,Kiralık Daire,İstanbul , Fatih , Koca Mustafapaşa Mah.,1,1,65,40,1
14.000,Kiralık Daire,İstanbul , Esenyurt , İncirtepe Mah.,2,1,95,15,4
15.500,Kiralık Daire,İstanbul , Eyüpsultan , Silahtarağa Mah.,1,0,60,5,-1
26.500,Kiralık Daire,İstanbul , Küçükçekmece , Atakent Mah.,1,1,65,14,1
20.000,Kiralık Daire,İstanbul , Beykoz , Soğuksu Mah.,2,1,80,25,1
47.500,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,2,1,80,13,4
100.000,Kiralık Daire,İstanbul , Kadıköy , Caddebostan Mah.,3,1,135,1,6
75.000,Kiralık Daire,İstanbul , Beşiktaş , Arnavutköy Mah.,1,1,70,31,1
75.000,Kiralık Daire,İstanbul , Kadıköy , Suadiye Mah.,3,1,115,8,1
24.500,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,2,1,65,7,1
140.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,3,1,220,15,17
50.000,Kiralık Residence,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,80,4,6
42.000,Kiralık Daire,İstanbul , Kadıköy , Kozyatağı Mah.,1,1,75,17,20
18.000,Kiralık Daire,İstanbul , Esenyurt , Yeşilkent Mah.,1,1,68,8,12
30.000,Kiralık Daire,İstanbul , Beyoğlu , Pürtelaş Hasan Efendi Mah.,2,1,90,34,1
70.000,Kiralık Villa,İstanbul , Şile , Çayırbaşı Mah.,4,1,154,1,0
250.000,Kiralık Daire,İstanbul , Beşiktaş , Ortaköy Mah.,3,1,180,12,3
47.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,135,28,3
32.500,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,1,1,69,9,1
19.500,Kiralık Daire,İstanbul , Kağıthane , Harmantepe Mah.,2,1,80,5,1
25.000,Kiralık Daire,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,1,1,80,30,1
18.000,Kiralık Daire,İstanbul , Esenyurt , Mevlana Mah.,2,1,95,2,4
50.000,Kiralık Daire,İstanbul , Küçükçekmece , Cennet Mah.,3,1,140,15,2
84.000,Kiralık Daire,İstanbul , Üsküdar , Bahçelievler Mah.,4,1,180,1,1
500.000,Kiralık Villa,İstanbul , Sarıyer , Tarabya Mah.,6,2,650,15,0
49.500,Kiralık Daire,İstanbul , Ataşehir , Atatürk Mah.,2,1,110,25,7
13.000,Kiralık Daire,İstanbul , Bağcılar , Demirkapı Mah.,2,1,110,30,3
55.000,Kiralık Daire,İstanbul , Üsküdar , Çengelköy Mah.,2,1,124,2,1
360.000,Kiralık Villa,İstanbul , Sarıyer , Büyükdere Mah.,5,2,400,10,0
23.500,Kiralık Daire,İstanbul , Gaziosmanpaşa , Yenidoğan Mah.,3,1,135,30,1
150.000,Kiralık Daire,İstanbul , Kadıköy , Caddebostan Mah.,3,1,215,1,9
31.000,Kiralık Daire,İstanbul , Maltepe , Aydınevler Mah.,2,1,90,2,2
23.500,Kiralık Daire,İstanbul , Maltepe , Fındıklı Mah.,2,1,90,8,1
30.000,Kiralık Daire,İstanbul , Çekmeköy , Güngören Mah.,3,1,120,10,2
33.000,Kiralık Daire,İstanbul , Maltepe , Cevizli Mah.,2,1,110,15,3
67.500,Kiralık Daire,İstanbul , Kadıköy , Erenköy Mah.,3,1,130,4,6
55.000,Kiralık Daire,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,1,1,125,1,4
18.000,Kiralık Daire,İstanbul , Fatih , Sümbül Efendi Mah.,2,1,85,35,1
50.000,Kiralık Daire,İstanbul , Beşiktaş , Kültür Mah.,2,1,90,40,3
72.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,160,32,3
28.000,Kiralık Daire,İstanbul , Ataşehir , İçerenköy Mah.,3,1,130,28,1
500.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,6,1,500,5,0
365.000,Kiralık Villa,İstanbul , Sarıyer , Zekeriyaköy Mah.,7,2,550,1,0
22.000,Kiralık Daire,İstanbul , Pendik , Kaynarca Mah.,3,1,155,29,2
120.000,Kiralık Daire,İstanbul , Beykoz , Anadolu Hisarı Mah.,3,1,180,30,2
53.000,Kiralık Daire,İstanbul , Kadıköy , Caferağa Mah.,2,1,100,35,3
39.999,Kiralık Daire,İstanbul , Pendik , Yenişehir Mah.,2,1,114,5,5
32.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,3,1,125,25,2
25.000,Kiralık Daire,İstanbul , Kağıthane , Yeşilce Mah.,3,1,130,24,3
160.000,Kiralık Daire,İstanbul , Beşiktaş , Ulus Mah.,3,1,225,35,4
100.000,Kiralık Daire,İstanbul , Üsküdar , Çengelköy Mah.,2,1,226,13,3
29.000,Kiralık Residence,İstanbul , Kağıthane , Merkez Mah.,1,1,55,7,7
43.000,Kiralık Residence,İstanbul , Kağıthane , Ortabayır Mah.,2,1,84,6,12
50.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,120,1,5
29.000,Kiralık Daire,İstanbul , Ataşehir , Örnek Mah.,1,1,62,12,4
35.000,Kiralık Daire,İstanbul , Fatih , Sümbül Efendi Mah.,3,1,80,4,1
50.000,Kiralık Daire,İstanbul , Ümraniye , Saray Mah.,2,1,110,5,14
27.000,Kiralık Daire,İstanbul , Avcılar , Gümüşpala Mah.,3,1,140,7,2
50.000,Kiralık Daire,İstanbul , Kadıköy , Osmanağa Mah.,2,1,80,1,3
14.500,Kiralık Daire,İstanbul , Eyüpsultan , Çırçır Mah.,1,1,70,30,1
15.000,Kiralık Daire,İstanbul , Bakırköy , Osmaniye Mah.,2,1,85,31,1
60.000,Kiralık Daire,İstanbul , Şişli , Teşvikiye Mah.,3,1,150,45,1
36.000,Kiralık Daire,İstanbul , Başakşehir , Bahçeşehir 2. Kısım Mah.,3,1,150,11,7
200.000,Kiralık Daire,İstanbul , Sarıyer , Emirgan Mah.,3,1,210,31,2
25.000,Kiralık Daire,İstanbul , Beylikdüzü , Kavaklı Mah.,3,1,115,23,6
25.000,Kiralık Daire,İstanbul , Küçükçekmece , Atakent Mah.,2,1,84,11,11
58.000,Kiralık Daire,İstanbul , Üsküdar , Çengelköy Mah.,3,1,130,1,4
25.000,Kiralık Daire,İstanbul , Şişli , Feriköy Mah.,1,1,55,13,1
38.000,Kiralık Daire,İstanbul , Maltepe , Zümrütevler Mah.,3,1,115,10,4
12.500,Kiralık Daire,İstanbul , Beylikdüzü , Yakuplu Mah.,1,1,63,11,1
32.000,Kiralık Daire,İstanbul , Büyükçekmece , Atatürk Mah.,5,1,280,20,3
21.000,Kiralık Daire,İstanbul , Fatih , Şehremini Mah.,1,1,70,34,1
29.000,Kiralık Daire,İstanbul , Beşiktaş , Türkali Mah.,2,1,85,35,1
45.000,Kiralık Daire,İstanbul , Küçükçekmece , Atakent Mah.,3,1,135,15,12
400.000,Kiralık Daire,İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,360,4,21
75.000,Kiralık Daire,İstanbul , Kadıköy , 19 Mayıs Mah.,3,1,135,4,1
35.000,Kiralık Daire,İstanbul , Eyüpsultan , Karadolap Mah.,3,1,145,10,4
320.000,Kiralık Bina,İstanbul , Beyoğlu , Pürtelaş Hasan Efendi Mah.,6,2,630,14,0
52.500,Kiralık Daire,İstanbul , Beşiktaş , Gayrettepe Mah.,3,1,128,45,6
40.000,Kiralık Residence,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,75,1,10
310.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,5,1,650,5,21
22.500,Kiralık Daire,İstanbul , Çekmeköy , Merkez Mah.,2,1,95,7,4
35.000,Kiralık Daire,İstanbul , Şişli , Esentepe Mah.,3,1,130,40,5
155.000,Kiralık Villa,İstanbul , Sarıyer , Demirciköy Mah.,4,1,350,21,0
22.300,Kiralık Daire,İstanbul , Kartal , Yukarı Mah.,3,1,119,40,3
23.500,Kiralık Daire,İstanbul , Eyüpsultan , Karadolap Mah.,2,1,95,7,1
16.000,Kiralık Daire,İstanbul , Kağıthane , Ortabayır Mah.,2,1,85,38,5
42.000,Kiralık Daire,İstanbul , Maltepe , Altıntepe Mah.,2,1,85,8,5
30.000,Kiralık Daire,İstanbul , Ataşehir , Atatürk Mah.,1,1,57,26,5
21.000,Kiralık Daire,İstanbul , Kağıthane , Merkez Mah.,1,1,60,9,-1
48.000,Kiralık Residence,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,98,5,13
45.000,Kiralık Daire,İstanbul , Beşiktaş , Mecidiye Mah.,3,1,140,42,3
