"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","eids-badge__description","eids-badge__label","he-lazy-image src 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-atakent-kiralik/daire/2810-8077","11","29.000","16-03-2025","Kiralık Daire","1 +
                          1","78 m²","12
                        Yaşında","21 ve üzeri","İstanbul Sarayları'nda 78m2 Göl Manzaralı 1+1 Kiralık Daire","İstanbul / Küçükçekmece / Atakent Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-zafer-kiralik/daire/126170-908","30","12.000","16-03-2025","Kiralık Daire","1 +
                          1","75 m²","7
                        Yaşında","2. Kat","Torium Metrobüse Yürüme Mesafesinde Site İçi 75m2 Temiz Geniş Köşe 1+1 Kiralık Daire","İstanbul / Esenyurt / Zafer Mah.","","","","","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-altintepe-kiralik/daire/66056-9978","12","36.000","16-03-2025","Kiralık Daire","1 +
                          1","55 m²","10
                        Yaşında","1. Kat","Altıntepe Sahilde Nezih Konumda Katta Eşyalı 1+1","İstanbul / Maltepe / Altıntepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/kacmaz-emlak-altintepe-66056","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/0/6/6/0/c7a099ad-2bd0-41c5-bcdb-2909d47fa4ba.png","Kaçmaz Emlak Altıntepe","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/4/4/3/7/3/4/ebbbb0ca-7b12-43e7-8384-ab63abcff504.jpg",""
"https://www.hepsiemlak.com/istanbul-esenyurt-zafer-kiralik/daire/126170-930","27","10.000","16-03-2025","Kiralık Daire","1 +
                          1","60 m²","7
                        Yaşında","1. Kat","Zafer Mah. Esenyurt Üniversitesine 5 Dk Güvenlikli Site İçinde 1+1 Kiralık Daire","İstanbul / Esenyurt / Zafer Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/7/6/0/0/4/4/d43fba8b-97d7-4bd1-b545-817d3ede6743.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/residence/34488-5447","42","35.000","16-03-2025","Kiralık Residence","2 +
                          1","62 m²","1
                        Yaşında","5. Kat","Dky On Rezidance Ta Levent Manzaralı Kiralık Eşyalı Daire","İstanbul / Kağıthane / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/ivem-gayrimenkul-34488","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/4/4/3/0/4649b2de-9921-4914-9032-b8ec5d593f61.jpg","İvem Gayrimenkul","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/2/8/0/2/4/4/27e60433-8eed-4bb1-b9f5-c4560f8110ec.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cumhuriyet-kiralik/daire/113129-1565","10","30.000","16-03-2025","Kiralık Daire","2 +
                          1","85 m²","4
                        Yaşında","Giriş Katı","Point'den Cumhuriyet Mh'de Eşyalı Kiralık Giriş Kat Daire","İstanbul / Küçükçekmece / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/point-gayrimenkul-satis-ve-kiralama-ofisi-113129/burak-karakus-2405867","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/6/8/5/0/4/2/aeeec78c-de31-4223-8a9d-45e61d80da41.png","Point Gayrimenkul Satış Ve Kiralama Ofisi","Burak
        Karakuş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/9/6/2/2/4/4/10716df7-4ba6-4fb4-b110-d50d6cecc87d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/2/1/3/1/1/575f92f1-9dc8-4568-b005-bf75d15838fc.jpg"
"https://www.hepsiemlak.com/istanbul-beykoz-incirkoy-kiralik/daire/153656-46","9","16.900","16-03-2025","Kiralık Daire","4 +
                          1","80 m²","15
                        Yaşında","Zemin","Beykoz İncirköy'de 1+1 Kiralık Daire","İstanbul / Beykoz / İncirköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/west-gayrimenkul-ve-danismanlik-153656/gurkan-keles-4330120","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/2/1/0/3/3/4/df6c96ac-9684-4bed-a2b6-d88ba4b4c3d2.jpg","West Gayrimenkul Ve Danışmanlık","Gürkan
        Keleş","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/2/5/2/3/4/4/1741874869-528655-44325276.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/6/3/5/1/bd386945-1bd6-4e45-9e5b-b4256cd6296c.jpg"
"https://www.hepsiemlak.com/istanbul-beykoz-akbaba-kiralik/daire/153656-47","7","16.000","16-03-2025","Kiralık Daire","2 +
                          1","80 m²","25
                        Yaşında","Yüksek Giriş","Beykoz Akbaba'da Kiralık 2+1 Daire – Doğa İle İç İçe Sakin Yaşam","İstanbul / Beykoz / Akbaba Mah.","https://www.hepsiemlak.com/emlak-ofisi/west-gayrimenkul-ve-danismanlik-153656/gurkan-keles-4330120","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/2/1/0/3/3/4/df6c96ac-9684-4bed-a2b6-d88ba4b4c3d2.jpg","West Gayrimenkul Ve Danışmanlık","Gürkan
        Keleş","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/6/0/4/3/4/4/1742124961-0066109-44340652.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/6/3/5/1/bd386945-1bd6-4e45-9e5b-b4256cd6296c.jpg"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-yenidogan-kiralik/daire/40658-21576","39","35.000","15-03-2025","Kiralık Daire","2 +
                          1","200 m²","23
                        Yaşında","En Üst Kat","G.O.P Ordu Caddesi 200m² 3+1 Çift Cephe Haliç Manzaralı Dubleks","İstanbul / Gaziosmanpaşa / Yenidoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/6/0/4/0/d0deaf43-fa41-404b-a2d5-41bd8a0406b6.png","Remax Oluşum","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/9/8/3/3/4/4/2208fab8-8b14-4c6e-b3ff-b36d19744597.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-umraniye-necip-fazil-kiralik/daire/3995-26629","37","25.000","16-03-2025","Kiralık Daire","3 +
                          1","125 m²","30
                        Yaşında","2. Kat","Ümraniye Necip Fazıl'da Kiralık 3+1 Daire","İstanbul / Ümraniye / Necip Fazıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/9/3/0/0/4826bad6-b37b-4ea4-b50f-32aaafa6aee6.jpg","Remax Rekor","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/2/0/4/3/4/4/77d8b476-3b62-41ba-8e2c-ea37f25d3c22.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/104642-2696","35","110.000","16-03-2025","Kiralık Daire","4 +
                          1","160 m²","50
                        Yaşında","4. Kat","Cihangir 4+1 Kiralık Daire Tarihi Bina Manzaralı Asansörlü","İstanbul / Beyoğlu / Cihangir Mah.","https://www.hepsiemlak.com/emlak-ofisi/realtyone-property-management-104642","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/6/4/0/1/2f8a8129-2cfb-4bdb-a379-651cd2cc8528.jpg","Realtyone Property Management","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/3/0/4/3/4/4/0dce3799-f1ff-4901-8629-23ecc36c1ec8.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/0-44339658","20","43.000","16-03-2025","Kiralık Daire","2 +
                          1","70 m²","Sıfır Bina","Kot 1","Sahibinden!-Sıfır Binada 2+1 Beşiktaş-Dikilitaş","İstanbul / Beşiktaş / Dikilitaş Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/6/9/3/3/4/4/sUC9ciDWXKTbzUL9PBrHq.jpg",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-sakizagaci-kiralik/daire/1625-9426","35","28.000","16-03-2025","Kiralık Daire","2 +
                          1","80 m²","31
                        Yaşında","Zemin","Merkezi Konumda Tadilatı Yeni Yapılmış Temiz 2+1 Kiralık Daire","İstanbul / Bakırköy / Sakızağacı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-bento-1625","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/6/1/0/0/0948de41-7228-4724-8425-6c148f642f36.jpg","Remax Bento","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/2/0/4/3/4/4/953ebfc7-9b80-4cdb-87db-ebf287384a7a.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-atasehir-barbaros-kiralik/residence/6181-22805","39","35.000","16-03-2025","Kiralık Residence","1 +
                          1","58 m²","13
                        Yaşında","3. Kat","Deluxıa Palace Ataşehir Havuz Cephe Kiralık Konut 1+1","İstanbul / Ataşehir / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/1/6/0/0/ee917f0f-79ff-47bd-aa58-bd0b5957b7d1.jpeg","Remax Beta","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/9/9/3/3/4/4/98af2d90-6a6e-45d2-a7fd-a6ce3e9d9b16.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/151161-60","23","47.500","15-03-2025","Kiralık Daire","3 +
                          1","125 m²","25
                        Yaşında","3. Kat","Fulya Mah. Ortaklar Caddesi Paraleli’nde Otoparklı 125 M2 3+1 Asansörlü Kombili Bakımlı Masrafsız","İstanbul / Şişli / Fulya Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/6/8/3/3/4/4/1742060658-59378-44338672.jpeg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-kozyatagi-kiralik/daire/7488-5630","60","70.000","15-03-2025","Kiralık Daire","4 +
                          1","165 m²","30
                        Yaşında","7. Kat","Yapı34'ten Kozyatağı Dumankaya Blokları 4+1 Kiralık Daire","İstanbul / Kadıköy / Kozyatağı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/9/8/3/3/4/4/1742067624670-44338924.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-icerenkoy-kiralik/daire/40506-1315","52","33.000","15-03-2025","Kiralık Daire","3 +
                          1","130 m²","28
                        Yaşında","8. Kat","Ataşehir İçerenköy'de 3+1, Kiralık Daire, Site Özellikli Binada","İstanbul / Ataşehir / İçerenköy Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/0/9/3/3/4/4/d3b56645-c000-4599-a34e-05a1514bd73d.jpg",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-karadolap-kiralik/daire/129434-282","30","24.000","16-03-2025","Kiralık Daire","2 +
                          1","90 m²","7
                        Yaşında","1. Kat","📢 Kiralık 2+1 Daire – Eyüp Karadolap Mahallesi 📢","İstanbul / Eyüpsultan / Karadolap Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/9/3/3/4/4/62f667fb-6240-4595-bbbe-2fa283740e5f.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/0-44340339","22","29.000","16-03-2025","Kiralık Daire","1 +
                          1","55 m²","7
                        Yaşında","Yüksek Giriş","Sahibinden Full Eşyalı 1+1 Kiralık","İstanbul / Sarıyer / Ayazağa Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/3/0/4/3/4/4/1742119504-842857-44340339.jpeg",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/residence/43996-24441","31","25.000","15-03-2025","Kiralık Residence","1 +
                          1","65 m²","4
                        Yaşında","2. Kat","Metroya 4 Durak+1+1 55m2+güvenlikli+fitnıslı+ Otoparklı+teraslı","İstanbul / Kağıthane / Çeliktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/9/3/4/0/02ce2d4e-2c72-45ba-a342-523e626df812.jpg","Koyuyeşil Gayrimenkul","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/4/8/3/3/4/4/f67c0976-121a-4f2b-82ca-eea20b981c52.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-avcilar-merkez-kiralik/daire/19884-26","60","17.000","16-03-2025","Kiralık Daire","1 +
                          1","90 m²","28
                        Yaşında","Giriş Katı","Avcılar Merkez 'de Tuşba'dan  Kiralık Home Ofis 1+1 85m2 Düz Giriş Daire Metrobüse 5 Dakika Mesafede","İstanbul / Avcılar / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/tusba-emlak-19884","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/8/9/1/0/d4a8e284-c2d6-46cf-be5c-5c77bc558d51.jpg","Tuşba Emlak","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/1/5/3/3/4/4/1742017466-0801191-44335154.jpeg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-gultepe-kiralik/daire/151853-116","32","19.000","15-03-2025","Kiralık Daire","2 +
                          1","85 m²","15
                        Yaşında","Yüksek Giriş","Küçükçekmece Yeşilova Mahallesinde Yeni Binada Kullanışlı 2+1 85m² Kiralık Yüksek Giriş Daire","İstanbul / Küçükçekmece / Gültepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/0/8/3/3/4/4/34685cca-edbf-456e-96ee-eab266757e7f.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/156043-2","20","43.000","15-03-2025","Kiralık Daire","1 +
                          1","85 m²","2
                        Yaşında","En Üst Kat","Bostan Emlak Tan Bostancı Sit. Böl. 1+1 Full Eşyalı Deniz Manzaralı Kiralık Daire","İstanbul / Kadıköy / Bostancı Mah.","https://www.hepsiemlak.com/emlak-ofisi/bostan-emlak-156043/ali-abidin-saruhanoglu-4391719","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Bostan Emlak","Ali Abidin
        Saruhanoğlu","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/9/7/3/3/4/4/5d16a6c1-0f7b-4294-b677-8584b613f8c0.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-esenyurt-talatpasa-kiralik/daire/692384-318","60","11.000","16-03-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","Bahçe Katı","Esenyurt Talatpaşada Herkese Uygun Geniş Bahçe Katı Daire Bu Fiyata Böylesi Bir Daha Gelmez","İstanbul / Esenyurt / Talatpaşa Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","",""
"https://www.hepsiemlak.com/istanbul-pendik-esenler-kiralik/daire/111062-58","26","24.500","16-03-2025","Kiralık Daire","2 +
                          1","90 m²","5
                        Yaşında","2. Kat","Çamçeşme Parkına Yakın 2+1 Kiralık Daire Kombili Asansörlü","İstanbul / Pendik / Esenler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/128978-208","17","25.000","16-03-2025","Kiralık Daire","2 +
                          1","85 m²","15
                        Yaşında","6. Kat","Sultan Selim Mah.Kiralık 2+1 75m2 6.Kat Full Eşyalı Daire ​  Mükemmel Konum Önü Açık Karanlık Odası","İstanbul / Kağıthane / Sultan Selim Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-merkez-kiralik/daire/146574-61","35","13.000","16-03-2025","Kiralık Daire","2 +
                          1","85 m²","16
                        Yaşında","Bahçe Katı","Grv Emlaktan Karayolları Mah. Kiralık 2+1 85 M2 Bahçe Katı Daire","İstanbul / Gaziosmanpaşa / Merkez Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/3/8/1/3/4/4/a25ce025-4b22-44d3-b90b-a972ed400cc6.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/117718-60","34","55.000","16-03-2025","Kiralık Daire","3 +
                          1","110 m²","26
                        Yaşında","Ara Kat","Suadiye Halimağa Sokta 100m2 3+1 Balkonlu Kiralık Daire","İstanbul / Kadıköy / Suadiye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/4/0/2/3/4/4/0a773613-e69f-434f-80e6-e35d4f2d8d21.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/138823-197","28","52.000","16-03-2025","Kiralık Daire","1 +
                          1","70 m²","4
                        Yaşında","1. Kat","Kadıköy Moda'da Yoğurtçu Parkı'na Komşu Yeni Binada Balkonlu Kombili Geniş 1+1 Kiralık Daire","İstanbul / Kadıköy / Caferağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/hakan-ercan-pusula-gayrimenkul-138823","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/8/8/3/1/5a019506-be94-45b7-99db-40c9f148fc3d.jpg","Hakan Ercan Pusula Gayrimenkul","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/0/8/1/3/4/4/36a54573-0ef5-4a3c-adac-58f879204295.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-esenyurt-piri-reis-kiralik/daire/142831-130","16","14.000","16-03-2025","Kiralık Daire","1 +
                          1","72 m²","7
                        Yaşında","10. Kat","Esenyurt Piri Reis Mh 1+1 Kiralık (ıst Garden)","İstanbul / Esenyurt / Piri Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/mysia-gayrimenkul-beylikduzu-142831","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/8/2/4/1/8db1b6d7-4bda-4867-9b72-1b1e4b88243f.jpg","Mysia Gayrimenkul Beylikdüzü","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/1/1/2/3/4/4/1741810639846-44321157.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-kartal-atalar-kiralik/daire/3447-21354","60","33.000","16-03-2025","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","4. Kat","Direct'ten Atalar'da, Sıfır Binada, Katta, Metro Ve Marmaraya Yakın Konumda, Ferah, Geniş 2+1 Fırsat","İstanbul / Kartal / Atalar Mah.","https://www.hepsiemlak.com/emlak-ofisi/direct-realty-3447/direct-emlak-3447","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/4/3/0/0/f152ffb4-64ad-4b9f-b52e-1ee84c9932eb.jpg","Direct Realty","Direct
        Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/9/3/1/3/4/4/c5e576bd-dd18-4f10-b535-0340da827ab7.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/4/3/0/0/b2012ec1-03c7-45b3-89f5-7bbddd424f49.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/residence/47614-6055","42","32.500","16-03-2025","Kiralık Residence","Stüdyo","55 m²","10
                        Yaşında","2. Kat","Şışlı  Bomonti De Öger Residance Da Güvenlikli.Otoparkili Ferah  Aydinlik 1+0  Studyo Daire","İstanbul / Şişli / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/8/9/9/2/4/4/1741434891586-44299886.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/33886-2928","40","110.000","15-03-2025","Kiralık Daire","2 +
                          1","140 m²","10
                        Yaşında","8. Kat","Vadistanbul Teras Evler Kiralık 2+1 Özel Teraslı Kapalı Mutfak Daire","İstanbul / Sarıyer / Ayazağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/ars-gayrimenkul-33886/ahmet-citil-698569","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/6/5/8/9/6/def0c236-acc0-4f8e-b213-3d62235f978a.jpg","Ars Gayrimenkul","Ahmet
        Çitil","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/1/8/8/2/4/4/42461cdb-fb9c-4292-8bc4-ad1b2322e53f.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/8/8/3/3/0/c3096ea7-2d5c-4358-b607-a155b3a66b40.jpg"
"https://www.hepsiemlak.com/istanbul-maltepe-feyzullah-kiralik/daire/5630-6410","53","50.000","15-03-2025","Kiralık Daire","3 +
                          1","160 m²","35
                        Yaşında","1. Kat","Adatepe Sitesinde Güvenlikli Asansörlü Otoparklı 160m2 Geniş 3+1 Daire","İstanbul / Maltepe / Feyzullah Mah.","https://www.hepsiemlak.com/emlak-ofisi/kiziroglu-emlak-5630/mustafa-bey-emre-bey-5630","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/6/5/0/0/2fff45ef-b5c4-4d1c-b629-4e97b16a9a60.jpg","Kiziroğlu Emlak","Mustafa Bey
        Emre Bey","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/1/5/8/2/4/4/1741252785-273309-44285191.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/6/5/0/0/2be6e93e-8f11-4bc0-8844-226dc21917d4.jpeg"
"https://www.hepsiemlak.com/istanbul-atasehir-barbaros-kiralik/daire/13402-102904","35","42.000","16-03-2025","Kiralık Daire","1 +
                          1","65 m²","15
                        Yaşında","15. Kat","Ataşehir Andromeda' Da Full Eşyalı Finans Merkezi Ve Metro Yanı","İstanbul / Ataşehir / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/asedas-emlak-atasehir-13402","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/4/3/1/0/e267b6e2-6793-4d47-8522-6e52a9b86b62.jpg","Asedas Emlak Ataşehir","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/9/3/4/2/4/4/a38ae5e1-16f9-4de6-83ad-f7e7eb1e6d3b.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-sancaktepe-inonu-kiralik/daire/91054-605","36","25.250","16-03-2025","Kiralık Daire","3 +
                          1","150 m²","9
                        Yaşında","4. Kat","Sancaktepe İnönü Mah. Açık Otoparklı 3+1 Dubleks Kiralık Daire","İstanbul / Sancaktepe / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/marmara-art-gayrimenkul-danismanlik-91054","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/0/1/9/0/16987e07-80c9-44ea-bc3f-8fc567708663.jpg","Marmara-art Gayrimenkul Danışmanlık","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/7/5/3/2/4/4/95dbc9f2-c723-4981-8ed3-0419a8cf6210.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
